ts,server_id,mem_pct
21:45:35,server_12,19.51
21:45:35,server_20,2.34
21:45:35,server_10,34.13
21:45:35,server_8,39.33
21:45:35,server_7,56.8
21:45:35,server_6,71.58
21:45:35,server_5,35.43
21:45:35,server_4,49.07
21:45:35,server_3,56.68
21:45:35,server_2,82.53
21:45:35,server_1,85.89
21:45:35,server_9,57.25
21:45:40,server_14,30.76
21:45:40,server_15,94.32
21:45:40,server_16,56.01
21:45:40,server_13,8.56
21:45:40,server_18,31.4
21:45:40,server_19,91.29
21:45:40,server_20,9.35
21:45:40,server_17,43.09
21:45:40,server_12,40.37
21:45:40,server_11,22.55
21:45:40,server_1,5.69
21:45:40,server_9,7.62
21:45:40,server_8,57.71
21:45:40,server_7,17.58
21:45:40,server_6,87.7
21:45:40,server_5,98.5
21:45:40,server_4,26.59
21:45:40,server_3,14.76
21:45:40,server_2,83.24
21:45:40,server_10,81.34
21:45:45,server_13,37.86
21:45:45,server_14,33.99
21:45:45,server_15,49.11
21:45:45,server_20,35.43
21:45:45,server_18,13.21
21:45:45,server_19,43.88
21:45:45,server_12,59.06
21:45:45,server_16,42.0
21:45:45,server_11,57.87
21:45:45,server_17,46.32
21:45:45,server_9,49.28
21:45:45,server_10,84.63
21:45:45,server_2,55.66
21:45:45,server_3,76.31
21:45:45,server_4,7.77
21:45:45,server_1,20.77
21:45:45,server_6,80.71
21:45:45,server_7,57.22
21:45:45,server_8,35.87
21:45:45,server_5,41.12
21:45:50,server_20,87.79
21:45:50,server_12,81.31
21:45:50,server_19,89.65
21:45:50,server_18,81.35
21:45:50,server_17,97.73
21:45:50,server_16,14.85
21:45:50,server_15,62.17
21:45:50,server_14,52.39
21:45:50,server_13,83.01
21:45:50,server_11,50.38
21:45:50,server_7,87.31
21:45:50,server_9,92.27
21:45:50,server_8,47.98
21:45:50,server_6,26.87
21:45:50,server_5,76.8
21:45:50,server_4,28.01
21:45:50,server_3,57.79
21:45:50,server_2,59.78
21:45:50,server_1,46.02
21:45:50,server_10,46.38
21:45:55,server_15,52.45
21:45:55,server_13,48.68
21:45:55,server_14,46.88
21:45:55,server_16,84.88
21:45:55,server_12,46.32
21:45:55,server_18,46.91
21:45:55,server_19,46.52
21:45:55,server_20,25.51
21:45:55,server_17,67.94
21:45:55,server_11,45.02
21:45:55,server_1,67.9
21:45:55,server_9,9.13
21:45:55,server_2,52.62
21:45:55,server_3,29.76
21:45:55,server_4,17.68
21:45:55,server_10,42.69
21:45:55,server_6,98.37
21:45:55,server_7,64.4
21:45:55,server_8,74.4
21:45:55,server_5,53.66
21:46:00,server_13,75.17
21:46:00,server_20,23.17
21:46:00,server_19,40.84
21:46:00,server_18,18.53
21:46:00,server_17,83.47
21:46:00,server_16,62.11
21:46:00,server_15,24.15
21:46:00,server_14,96.39
21:46:00,server_12,69.08
21:46:00,server_11,35.25
21:46:00,server_1,72.68
21:46:00,server_9,45.74
21:46:00,server_8,20.97
21:46:00,server_7,71.22
21:46:00,server_6,19.15
21:46:00,server_5,30.39
21:46:00,server_4,32.12
21:46:00,server_3,96.42
21:46:00,server_2,84.06
21:46:00,server_10,47.65
21:46:05,server_13,20.82
21:46:05,server_14,16.64
21:46:05,server_15,5.96
21:46:05,server_16,28.99
21:46:05,server_12,96.63
21:46:05,server_18,22.99
21:46:05,server_19,31.9
21:46:05,server_20,38.36
21:46:05,server_17,67.23
21:46:05,server_11,78.8
21:46:05,server_1,38.86
21:46:05,server_9,62.73
21:46:05,server_8,58.73
21:46:05,server_7,36.9
21:46:05,server_6,59.59
21:46:05,server_5,69.15
21:46:05,server_4,46.41
21:46:05,server_3,35.07
21:46:05,server_2,53.76
21:46:05,server_10,45.72
21:46:10,server_13,73.61
21:46:10,server_14,57.95
21:46:10,server_15,70.97
21:46:10,server_16,77.96
21:46:10,server_20,17.4
21:46:10,server_18,19.12
21:46:10,server_19,82.88
21:46:10,server_12,39.57
21:46:10,server_17,21.56
21:46:10,server_11,60.88
21:46:10,server_1,37.82
21:46:10,server_9,65.21
21:46:10,server_2,49.49
21:46:10,server_3,19.43
21:46:10,server_4,46.41
21:46:10,server_10,50.95
21:46:10,server_6,81.34
21:46:10,server_7,71.45
21:46:10,server_8,84.33
21:46:10,server_5,12.26
21:46:15,server_12,49.1
21:46:15,server_19,37.07
21:46:15,server_18,82.5
21:46:15,server_17,91.39
21:46:15,server_16,83.05
21:46:15,server_15,55.17
21:46:15,server_14,42.15
21:46:15,server_13,44.4
21:46:15,server_20,46.46
21:46:15,server_11,59.9
21:46:15,server_9,86.46
21:46:15,server_8,68.46
21:46:15,server_7,17.62
21:46:15,server_6,89.49
21:46:15,server_5,63.33
21:46:15,server_4,34.79
21:46:15,server_3,93.63
21:46:15,server_2,38.45
21:46:15,server_1,85.7
21:46:15,server_10,54.91
21:46:20,server_13,62.5
21:46:20,server_14,26.22
21:46:20,server_15,52.89
21:46:20,server_16,89.82
21:46:20,server_12,58.99
21:46:20,server_20,18.29
21:46:20,server_18,17.49
21:46:20,server_19,63.65
21:46:20,server_17,5.68
21:46:20,server_11,28.87
21:46:20,server_3,58.18
21:46:20,server_9,21.13
21:46:20,server_10,34.6
21:46:20,server_2,40.27
21:46:20,server_4,78.48
21:46:20,server_1,40.64
21:46:20,server_6,87.06
21:46:20,server_7,15.49
21:46:20,server_5,33.44
21:46:20,server_8,37.52
21:46:25,server_20,72.8
21:46:25,server_19,29.64
21:46:25,server_18,47.2
21:46:25,server_17,68.91
21:46:25,server_16,21.25
21:46:25,server_15,93.6
21:46:25,server_14,15.09
21:46:25,server_12,38.26
21:46:25,server_11,54.62
21:46:25,server_13,59.73
21:46:25,server_9,96.9
21:46:25,server_10,67.76
21:46:25,server_2,45.42
21:46:25,server_3,95.98
21:46:25,server_4,7.58
21:46:25,server_1,66.37
21:46:25,server_6,4.43
21:46:25,server_7,27.38
21:46:25,server_8,16.62
21:46:25,server_5,88.08
21:46:30,server_12,70.97
21:46:30,server_20,61.46
21:46:30,server_19,46.25
21:46:30,server_18,9.72
21:46:30,server_17,55.92
21:46:30,server_16,83.46
21:46:30,server_15,33.38
21:46:30,server_14,14.48
21:46:30,server_13,92.35
21:46:30,server_11,44.5
21:46:30,server_3,91.69
21:46:30,server_9,56.88
21:46:30,server_10,46.8
21:46:30,server_2,13.51
21:46:30,server_4,47.6
21:46:30,server_1,52.96
21:46:30,server_6,57.2
21:46:30,server_7,53.51
21:46:30,server_8,16.92
21:46:30,server_5,24.22
21:46:35,server_12,90.87
21:46:35,server_20,53.2
21:46:35,server_19,49.81
21:46:35,server_18,97.75
21:46:35,server_17,72.62
21:46:35,server_16,31.1
21:46:35,server_15,24.51
21:46:35,server_14,50.51
21:46:35,server_11,56.08
21:46:35,server_13,50.27
21:46:35,server_9,16.34
21:46:35,server_2,47.96
21:46:35,server_3,16.83
21:46:35,server_4,65.73
21:46:35,server_5,74.12
21:46:35,server_1,81.55
21:46:35,server_7,46.09
21:46:35,server_10,65.13
21:46:35,server_8,64.65
21:46:35,server_6,96.49
21:46:40,server_12,42.43
21:46:40,server_19,68.08
21:46:40,server_18,61.75
21:46:40,server_17,3.39
21:46:40,server_16,40.79
21:46:40,server_15,31.16
21:46:40,server_14,61.61
21:46:40,server_13,18.22
21:46:40,server_11,62.61
21:46:40,server_20,25.36
21:46:40,server_9,54.98
21:46:40,server_1,31.57
21:46:40,server_2,52.31
21:46:40,server_3,4.89
21:46:40,server_4,85.34
21:46:40,server_10,71.23
21:46:40,server_6,64.06
21:46:40,server_7,87.28
21:46:40,server_8,80.59
21:46:40,server_5,7.45
21:46:45,server_11,39.04
21:46:45,server_19,29.11
21:46:45,server_18,34.55
21:46:45,server_17,31.92
21:46:45,server_16,70.96
21:46:45,server_15,61.22
21:46:45,server_14,18.08
21:46:45,server_13,90.96
21:46:45,server_12,95.67
21:46:45,server_20,57.94
21:46:45,server_10,41.53
21:46:45,server_8,86.39
21:46:45,server_7,46.4
21:46:45,server_6,52.91
21:46:45,server_5,58.2
21:46:45,server_4,53.6
21:46:45,server_3,64.65
21:46:45,server_2,52.64
21:46:45,server_1,17.94
21:46:45,server_9,40.93
21:46:50,server_13,40.17
21:46:50,server_14,55.47
21:46:50,server_15,25.06
21:46:50,server_16,41.03
21:46:50,server_19,36.16
21:46:50,server_20,63.05
21:46:50,server_18,27.17
21:46:50,server_12,99.0
21:46:50,server_17,12.39
21:46:50,server_11,93.18
21:46:50,server_3,6.8
21:46:50,server_9,44.2
21:46:50,server_8,52.1
21:46:50,server_7,27.86
21:46:50,server_6,77.91
21:46:50,server_5,26.25
21:46:50,server_4,75.61
21:46:50,server_2,86.67
21:46:50,server_1,96.86
21:46:50,server_10,81.7
21:46:55,server_13,27.93
21:46:55,server_14,81.93
21:46:55,server_15,22.69
21:46:55,server_16,17.95
21:46:55,server_20,28.02
21:46:55,server_18,67.73
21:46:55,server_19,41.31
21:46:55,server_12,84.9
21:46:55,server_17,46.97
21:46:55,server_11,37.08
21:46:55,server_10,75.52
21:46:55,server_9,38.34
21:46:55,server_2,8.48
21:46:55,server_3,57.21
21:46:55,server_4,49.3
21:46:55,server_1,38.19
21:46:55,server_6,44.43
21:46:55,server_7,94.16
21:46:55,server_8,57.31
21:46:55,server_5,46.47
21:47:00,server_12,70.25
21:47:00,server_19,38.46
21:47:00,server_18,58.4
21:47:00,server_17,46.01
21:47:00,server_16,63.98
21:47:00,server_15,49.33
21:47:00,server_14,44.27
21:47:00,server_13,45.55
21:47:00,server_11,32.42
21:47:00,server_20,55.54
21:47:00,server_9,44.29
21:47:00,server_1,45.11
21:47:00,server_2,90.68
21:47:00,server_3,90.77
21:47:00,server_4,46.72
21:47:00,server_10,67.83
21:47:00,server_6,39.91
21:47:00,server_7,57.97
21:47:00,server_8,15.77
21:47:00,server_5,64.74
21:47:05,server_12,28.64
21:47:05,server_19,99.43
21:47:05,server_18,59.98
21:47:05,server_17,44.25
21:47:05,server_16,27.45
21:47:05,server_15,98.27
21:47:05,server_14,73.85
21:47:05,server_13,0.68
21:47:05,server_11,97.58
21:47:05,server_20,25.57
21:47:05,server_9,68.02
21:47:05,server_1,72.0
21:47:05,server_2,43.2
21:47:05,server_3,22.33
21:47:05,server_4,23.19
21:47:05,server_10,32.84
21:47:05,server_6,46.49
21:47:05,server_7,48.38
21:47:05,server_8,78.34
21:47:05,server_5,69.18
21:47:10,server_11,44.29
21:47:10,server_19,22.33
21:47:10,server_18,65.89
21:47:10,server_17,43.97
21:47:10,server_16,85.18
21:47:10,server_15,39.8
21:47:10,server_14,89.7
21:47:10,server_13,56.06
21:47:10,server_12,44.39
21:47:10,server_20,89.93
21:47:10,server_10,84.99
21:47:10,server_8,37.87
21:47:10,server_7,6.28
21:47:10,server_6,93.81
21:47:10,server_5,45.29
21:47:10,server_4,47.78
21:47:10,server_3,91.54
21:47:10,server_2,53.38
21:47:10,server_1,92.97
21:47:10,server_9,46.12
21:47:15,server_12,64.19
21:47:15,server_20,27.0
21:47:15,server_14,27.48
21:47:15,server_19,53.4
21:47:15,server_16,88.72
21:47:15,server_17,46.19
21:47:15,server_18,0.39
21:47:15,server_15,56.13
21:47:15,server_10,33.55
21:47:15,server_13,19.89
21:47:15,server_8,50.05
21:47:15,server_9,93.36
21:47:15,server_1,85.01
21:47:15,server_2,34.14
21:47:15,server_3,35.34
21:47:15,server_11,37.81
21:47:15,server_5,38.84
21:47:15,server_6,0.96
21:47:15,server_4,58.96
21:47:15,server_7,22.61
21:47:20,server_20,93.57
21:47:20,server_19,48.66
21:47:20,server_18,23.15
21:47:20,server_17,54.91
21:47:20,server_16,33.5
21:47:20,server_15,46.05
21:47:20,server_14,85.69
21:47:20,server_12,98.45
21:47:20,server_11,44.16
21:47:20,server_13,43.61
21:47:20,server_9,12.16
21:47:20,server_10,68.21
21:47:20,server_2,90.76
21:47:20,server_3,36.23
21:47:20,server_4,27.29
21:47:20,server_1,57.63
21:47:20,server_6,25.87
21:47:20,server_7,94.15
21:47:20,server_8,84.8
21:47:20,server_5,31.29
21:47:25,server_12,68.85
21:47:25,server_20,33.83
21:47:25,server_19,95.65
21:47:25,server_18,28.36
21:47:25,server_17,40.74
21:47:25,server_16,40.17
21:47:25,server_15,54.82
21:47:25,server_14,92.15
21:47:25,server_13,32.3
21:47:25,server_11,68.26
21:47:25,server_3,86.13
21:47:25,server_9,96.63
21:47:25,server_8,48.86
21:47:25,server_7,31.53
21:47:25,server_6,33.59
21:47:25,server_5,64.94
21:47:25,server_4,75.77
21:47:25,server_2,4.04
21:47:25,server_1,48.86
21:47:25,server_10,14.52
21:47:30,server_13,61.36
21:47:30,server_14,69.9
21:47:30,server_15,62.9
21:47:30,server_16,53.92
21:47:30,server_20,61.35
21:47:30,server_18,80.94
21:47:30,server_19,44.13
21:47:30,server_12,65.87
21:47:30,server_17,35.51
21:47:30,server_11,87.06
21:47:30,server_3,40.83
21:47:30,server_9,60.08
21:47:30,server_1,89.19
21:47:30,server_2,44.27
21:47:30,server_4,87.4
21:47:30,server_10,11.45
21:47:30,server_6,31.41
21:47:30,server_7,86.52
21:47:30,server_8,81.31
21:47:30,server_5,42.56
21:47:35,server_20,47.45
21:47:35,server_11,27.89
21:47:35,server_18,84.01
21:47:35,server_17,10.0
21:47:35,server_16,83.89
21:47:35,server_15,51.42
21:47:35,server_14,40.35
21:47:35,server_13,98.95
21:47:35,server_12,29.71
21:47:35,server_19,25.73
21:47:35,server_10,43.29
21:47:35,server_8,49.06
21:47:35,server_7,84.81
21:47:35,server_6,36.39
21:47:35,server_5,44.51
21:47:35,server_4,15.84
21:47:35,server_3,84.15
21:47:35,server_2,56.01
21:47:35,server_1,62.11
21:47:35,server_9,27.32
21:47:40,server_13,0.95
21:47:40,server_14,71.93
21:47:40,server_15,73.36
21:47:40,server_12,37.63
21:47:40,server_17,22.94
21:47:40,server_18,26.89
21:47:40,server_19,33.05
21:47:40,server_16,98.53
21:47:40,server_11,40.89
21:47:40,server_20,56.97
21:47:40,server_9,43.97
21:47:40,server_1,49.13
21:47:40,server_2,96.58
21:47:40,server_3,51.7
21:47:40,server_4,39.4
21:47:40,server_10,35.35
21:47:40,server_6,87.03
21:47:40,server_7,34.46
21:47:40,server_8,59.09
21:47:40,server_5,21.61
21:47:45,server_12,70.45
21:47:45,server_20,94.95
21:47:45,server_19,13.51
21:47:45,server_18,64.84
21:47:45,server_17,22.85
21:47:45,server_16,23.46
21:47:45,server_15,56.45
21:47:45,server_14,41.4
21:47:45,server_13,94.52
21:47:45,server_11,80.27
21:47:45,server_3,46.83
21:47:45,server_9,25.82
21:47:45,server_2,88.35
21:47:45,server_10,23.67
21:47:45,server_4,42.61
21:47:45,server_1,15.24
21:47:45,server_6,46.13
21:47:45,server_7,96.28
21:47:45,server_8,29.41
21:47:45,server_5,50.71
21:47:50,server_13,77.78
21:47:50,server_20,78.07
21:47:50,server_19,55.66
21:47:50,server_18,26.62
21:47:50,server_17,42.85
21:47:50,server_16,86.19
21:47:50,server_15,2.09
21:47:50,server_14,74.95
21:47:50,server_12,14.06
21:47:50,server_11,79.77
21:47:50,server_1,32.76
21:47:50,server_9,46.41
21:47:50,server_8,43.36
21:47:50,server_7,5.86
21:47:50,server_6,76.11
21:47:50,server_5,63.02
21:47:50,server_4,46.44
21:47:50,server_3,25.68
21:47:50,server_2,33.08
21:47:50,server_10,50.09
21:47:55,server_13,37.05
21:47:55,server_14,28.94
21:47:55,server_15,28.98
21:47:55,server_16,50.15
21:47:55,server_12,58.88
21:47:55,server_18,75.02
21:47:55,server_19,43.2
21:47:55,server_20,92.83
21:47:55,server_17,44.73
21:47:55,server_11,73.96
21:47:55,server_10,21.58
21:47:55,server_9,62.09
21:47:55,server_8,67.02
21:47:55,server_7,48.2
21:47:55,server_6,95.6
21:47:55,server_5,92.21
21:47:55,server_4,21.69
21:47:55,server_3,52.25
21:47:55,server_2,80.98
21:47:55,server_1,67.88
21:48:00,server_13,53.62
21:48:00,server_14,88.32
21:48:00,server_15,32.55
21:48:00,server_16,99.98
21:48:00,server_20,47.51
21:48:00,server_18,47.31
21:48:00,server_19,10.43
21:48:00,server_12,47.06
21:48:00,server_17,87.86
21:48:00,server_11,40.91
21:48:00,server_1,53.48
21:48:00,server_9,89.83
21:48:00,server_2,36.94
21:48:00,server_3,54.58
21:48:00,server_4,59.04
21:48:00,server_10,85.18
21:48:00,server_6,2.45
21:48:00,server_7,38.76
21:48:00,server_8,7.9
21:48:00,server_5,11.05
21:48:05,server_12,59.63
21:48:05,server_19,23.1
21:48:05,server_18,20.3
21:48:05,server_17,67.14
21:48:05,server_16,27.27
21:48:05,server_15,44.08
21:48:05,server_14,20.47
21:48:05,server_13,81.59
21:48:05,server_20,46.51
21:48:05,server_11,52.83
21:48:05,server_9,24.85
21:48:05,server_10,33.75
21:48:05,server_2,98.45
21:48:05,server_3,47.7
21:48:05,server_4,54.41
21:48:05,server_1,26.04
21:48:05,server_6,28.52
21:48:05,server_7,40.72
21:48:05,server_8,7.02
21:48:05,server_5,83.3
21:48:10,server_11,56.68
21:48:10,server_19,29.96
21:48:10,server_18,86.43
21:48:10,server_17,43.28
21:48:10,server_16,80.44
21:48:10,server_15,41.47
21:48:10,server_14,24.67
21:48:10,server_13,30.7
21:48:10,server_12,49.59
21:48:10,server_20,29.94
21:48:10,server_10,53.46
21:48:10,server_8,31.13
21:48:10,server_1,8.17
21:48:10,server_2,82.15
21:48:10,server_3,64.73
21:48:10,server_9,54.52
21:48:10,server_5,95.02
21:48:10,server_6,48.54
21:48:10,server_7,83.54
21:48:10,server_4,36.24
21:48:15,server_12,61.63
21:48:15,server_19,7.7
21:48:15,server_18,73.09
21:48:15,server_17,27.19
21:48:15,server_16,44.41
21:48:15,server_15,36.24
21:48:15,server_14,61.99
21:48:15,server_13,94.92
21:48:15,server_11,58.55
21:48:15,server_20,35.54
21:48:15,server_9,92.49
21:48:15,server_1,58.07
21:48:15,server_2,45.51
21:48:15,server_3,83.09
21:48:15,server_4,75.14
21:48:15,server_10,46.97
21:48:15,server_6,59.57
21:48:15,server_7,41.45
21:48:15,server_8,52.55
21:48:15,server_5,88.21
21:48:20,server_11,71.97
21:48:20,server_19,98.83
21:48:20,server_18,14.07
21:48:20,server_17,37.63
21:48:20,server_16,59.74
21:48:20,server_15,21.08
21:48:20,server_14,50.55
21:48:20,server_13,46.66
21:48:20,server_12,14.37
21:48:20,server_20,17.24
21:48:20,server_10,60.52
21:48:20,server_8,49.66
21:48:20,server_7,55.99
21:48:20,server_6,57.53
21:48:20,server_5,19.73
21:48:20,server_4,2.95
21:48:20,server_3,44.87
21:48:20,server_2,81.82
21:48:20,server_1,66.86
21:48:20,server_9,26.22
21:48:25,server_14,80.87
21:48:25,server_15,22.7
21:48:25,server_16,49.42
21:48:25,server_13,86.18
21:48:25,server_18,87.16
21:48:25,server_19,56.5
21:48:25,server_20,22.5
21:48:25,server_17,81.32
21:48:25,server_12,45.2
21:48:25,server_11,69.48
21:48:25,server_1,63.65
21:48:25,server_9,44.16
21:48:25,server_8,82.21
21:48:25,server_7,32.77
21:48:25,server_6,60.36
21:48:25,server_5,22.37
21:48:25,server_4,85.61
21:48:25,server_3,94.36
21:48:25,server_2,44.99
21:48:25,server_10,46.33
21:48:30,server_13,36.72
21:48:30,server_14,80.12
21:48:30,server_15,37.3
21:48:30,server_20,48.14
21:48:30,server_18,22.72
21:48:30,server_19,85.06
21:48:30,server_12,89.23
21:48:30,server_16,28.78
21:48:30,server_11,24.31
21:48:30,server_17,97.34
21:48:30,server_9,62.81
21:48:30,server_10,23.06
21:48:30,server_2,44.95
21:48:30,server_3,60.85
21:48:30,server_4,58.29
21:48:30,server_1,33.02
21:48:30,server_6,43.43
21:48:30,server_7,31.26
21:48:30,server_8,96.82
21:48:30,server_5,8.35
21:48:35,server_20,39.66
21:48:35,server_12,68.08
21:48:35,server_19,53.93
21:48:35,server_18,44.88
21:48:35,server_17,28.82
21:48:35,server_16,26.96
21:48:35,server_15,68.04
21:48:35,server_14,86.53
21:48:35,server_13,52.7
21:48:35,server_11,23.8
21:48:35,server_7,91.69
21:48:35,server_9,26.79
21:48:35,server_8,45.34
21:48:35,server_6,43.39
21:48:35,server_5,64.3
21:48:35,server_4,68.41
21:48:35,server_3,41.24
21:48:35,server_2,42.45
21:48:35,server_1,25.39
21:48:35,server_10,30.93
21:48:40,server_15,35.52
21:48:40,server_13,67.95
21:48:40,server_14,43.42
21:48:40,server_16,49.08
21:48:40,server_12,82.83
21:48:40,server_18,44.19
21:48:40,server_19,86.09
21:48:40,server_20,88.65
21:48:40,server_17,37.7
21:48:40,server_11,37.15
21:48:40,server_1,81.55
21:48:40,server_9,56.86
21:48:40,server_2,35.62
21:48:40,server_3,47.52
21:48:40,server_4,38.41
21:48:40,server_10,86.56
21:48:40,server_6,88.1
21:48:40,server_7,98.96
21:48:40,server_8,32.0
21:48:40,server_5,30.46
21:48:45,server_13,29.68
21:48:45,server_20,61.34
21:48:45,server_19,68.7
21:48:45,server_18,39.52
21:48:45,server_17,60.92
21:48:45,server_16,26.01
21:48:45,server_15,24.78
21:48:45,server_14,98.66
21:48:45,server_12,64.83
21:48:45,server_11,42.41
21:48:45,server_1,55.17
21:48:45,server_9,82.13
21:48:45,server_8,48.84
21:48:45,server_7,88.21
21:48:45,server_6,23.31
21:48:45,server_5,31.2
21:48:45,server_4,49.91
21:48:45,server_3,23.24
21:48:45,server_2,76.47
21:48:45,server_10,6.64
21:48:50,server_13,67.89
21:48:50,server_14,23.22
21:48:50,server_15,50.08
21:48:50,server_16,97.72
21:48:50,server_12,82.51
21:48:50,server_18,41.01
21:48:50,server_19,40.94
21:48:50,server_20,90.89
21:48:50,server_17,59.26
21:48:50,server_11,26.36
21:48:50,server_1,61.94
21:48:50,server_9,76.6
21:48:50,server_8,87.8
21:48:50,server_7,53.42
21:48:50,server_6,87.81
21:48:50,server_5,59.6
21:48:50,server_4,45.88
21:48:50,server_3,41.93
21:48:50,server_2,95.17
21:48:50,server_10,61.81
21:48:55,server_13,33.1
21:48:55,server_14,58.5
21:48:55,server_15,42.96
21:48:55,server_16,33.28
21:48:55,server_20,83.64
21:48:55,server_18,96.53
21:48:55,server_19,89.87
21:48:55,server_12,43.59
21:48:55,server_17,53.56
21:48:55,server_11,59.3
21:48:55,server_1,83.54
21:48:55,server_9,30.51
21:48:55,server_2,22.07
21:48:55,server_3,6.34
21:48:55,server_4,14.78
21:48:55,server_10,86.79
21:48:55,server_6,59.59
21:48:55,server_7,56.03
21:48:55,server_8,29.81
21:48:55,server_5,74.13
21:49:00,server_12,15.32
21:49:00,server_19,51.92
21:49:00,server_18,38.58
21:49:00,server_17,63.88
21:49:00,server_16,86.07
21:49:00,server_15,21.18
21:49:00,server_14,53.74
21:49:00,server_13,63.21
21:49:00,server_20,0.69
21:49:00,server_11,89.9
21:49:00,server_9,58.27
21:49:00,server_8,77.67
21:49:00,server_7,54.42
21:49:00,server_6,74.18
21:49:00,server_5,84.57
21:49:00,server_4,61.1
21:49:00,server_3,60.09
21:49:00,server_2,99.62
21:49:00,server_1,81.76
21:49:00,server_10,47.05
21:49:05,server_13,93.51
21:49:05,server_14,69.16
21:49:05,server_15,45.59
21:49:05,server_16,36.38
21:49:05,server_12,33.99
21:49:05,server_18,61.63
21:49:05,server_19,47.08
21:49:05,server_20,89.67
21:49:05,server_17,7.41
21:49:05,server_11,7.37
21:49:05,server_10,49.61
21:49:05,server_9,66.43
21:49:05,server_8,22.28
21:49:05,server_7,29.83
21:49:05,server_6,22.32
21:49:05,server_5,51.92
21:49:05,server_4,85.78
21:49:05,server_3,82.73
21:49:05,server_2,31.91
21:49:05,server_1,26.17
21:49:10,server_13,53.0
21:49:10,server_14,52.18
21:49:10,server_15,86.85
21:49:10,server_16,98.02
21:49:10,server_20,57.29
21:49:10,server_18,23.23
21:49:10,server_19,27.01
21:49:10,server_12,41.45
21:49:10,server_17,36.01
21:49:10,server_11,48.82
21:49:10,server_10,49.27
21:49:10,server_9,50.49
21:49:10,server_2,49.83
21:49:10,server_3,62.05
21:49:10,server_4,47.05
21:49:10,server_1,10.35
21:49:10,server_6,60.64
21:49:10,server_7,91.7
21:49:10,server_8,97.02
21:49:10,server_5,61.48
21:49:15,server_12,27.42
21:49:15,server_19,40.54
21:49:15,server_18,27.95
21:49:15,server_17,33.79
21:49:15,server_16,49.29
21:49:15,server_15,49.9
21:49:15,server_14,31.61
21:49:15,server_13,47.0
21:49:15,server_11,67.78
21:49:15,server_20,80.21
21:49:15,server_9,35.02
21:49:15,server_1,43.45
21:49:15,server_2,85.18
21:49:15,server_3,40.03
21:49:15,server_4,84.44
21:49:15,server_10,27.92
21:49:15,server_6,59.55
21:49:15,server_7,46.58
21:49:15,server_8,20.0
21:49:15,server_5,80.88
21:49:20,server_12,12.06
21:49:20,server_19,11.15
21:49:20,server_18,49.65
21:49:20,server_17,49.23
21:49:20,server_16,4.64
21:49:20,server_15,94.82
21:49:20,server_14,95.76
21:49:20,server_13,69.76
21:49:20,server_11,21.42
21:49:20,server_20,27.44
21:49:20,server_9,1.51
21:49:20,server_1,92.8
21:49:20,server_2,82.36
21:49:20,server_3,22.18
21:49:20,server_4,15.71
21:49:20,server_10,94.66
21:49:20,server_6,66.22
21:49:20,server_7,22.82
21:49:20,server_8,40.96
21:49:20,server_5,23.9
21:49:25,server_11,87.84
21:49:25,server_19,28.66
21:49:25,server_18,57.53
21:49:25,server_17,58.39
21:49:25,server_16,56.02
21:49:25,server_15,30.39
21:49:25,server_14,65.99
21:49:25,server_13,41.17
21:49:25,server_12,25.5
21:49:25,server_20,45.32
21:49:25,server_10,83.7
21:49:25,server_8,97.28
21:49:25,server_7,60.89
21:49:25,server_6,38.22
21:49:25,server_5,60.85
21:49:25,server_4,65.62
21:49:25,server_3,31.88
21:49:25,server_2,51.77
21:49:25,server_1,59.28
21:49:25,server_9,7.9
21:49:30,server_13,31.79
21:49:30,server_14,7.65
21:49:30,server_15,44.81
21:49:30,server_12,21.65
21:49:30,server_17,13.23
21:49:30,server_18,52.77
21:49:30,server_19,42.53
21:49:30,server_16,49.69
21:49:30,server_11,19.66
21:49:30,server_20,15.83
21:49:30,server_9,90.83
21:49:30,server_1,56.88
21:49:30,server_2,38.37
21:49:30,server_3,55.71
21:49:30,server_4,31.79
21:49:30,server_10,87.02
21:49:30,server_6,54.35
21:49:30,server_7,81.42
21:49:30,server_8,44.89
21:49:30,server_5,19.88
21:49:35,server_19,64.99
21:49:35,server_18,34.25
21:49:35,server_17,73.17
21:49:35,server_16,37.65
21:49:35,server_15,70.12
21:49:35,server_14,35.63
21:49:35,server_13,39.97
21:49:35,server_12,22.48
21:49:35,server_11,51.25
21:49:35,server_20,91.98
21:49:35,server_9,46.4
21:49:35,server_1,39.57
21:49:35,server_2,65.71
21:49:35,server_3,54.85
21:49:35,server_4,25.79
21:49:35,server_10,32.47
21:49:35,server_6,83.65
21:49:35,server_7,79.43
21:49:35,server_8,52.3
21:49:35,server_5,39.33
21:49:40,server_11,46.12
21:49:40,server_19,46.28
21:49:40,server_18,53.66
21:49:40,server_17,50.16
21:49:40,server_16,45.91
21:49:40,server_15,33.4
21:49:40,server_14,53.49
21:49:40,server_13,41.17
21:49:40,server_12,23.72
21:49:40,server_20,34.43
21:49:40,server_10,72.91
21:49:40,server_8,98.6
21:49:40,server_9,31.54
21:49:40,server_1,35.67
21:49:40,server_2,51.54
21:49:40,server_3,40.78
21:49:40,server_5,53.78
21:49:40,server_6,48.89
21:49:40,server_7,21.1
21:49:40,server_4,44.57
21:49:45,server_20,9.71
21:49:45,server_11,55.43
21:49:45,server_18,16.4
21:49:45,server_17,63.08
21:49:45,server_16,72.54
21:49:45,server_15,27.57
21:49:45,server_14,28.71
