server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_17,21:36:30,21:37:00,45.46,58.63,
server_17,21:36:40,21:37:10,33.6,58.45,
server_17,21:36:50,21:37:20,39.3,64.82,
server_17,21:37:00,21:37:30,52.32,66.55,
server_17,21:37:10,21:37:40,55.67,58.74,
server_17,21:37:20,21:37:50,57.15,59.93,
server_17,21:37:30,21:38:00,43.49,48.78,
server_17,21:37:40,21:38:10,46.31,47.41,
server_17,21:37:50,21:38:20,45.29,47.95,
server_17,21:38:00,21:38:30,52.57,42.0,
server_17,21:38:10,21:38:40,56.16,47.62,
server_17,21:38:20,21:38:50,55.23,48.63,
server_17,21:38:30,21:39:00,45.87,66.08,
server_17,21:38:40,21:39:10,33.67,67.19,
server_17,21:38:50,21:39:20,32.33,59.15,
server_17,21:39:00,21:39:30,39.16,41.59,
server_17,21:39:10,21:39:40,52.2,41.3,
server_17,21:39:20,21:39:50,59.41,46.39,
server_17,21:39:30,21:40:00,56.71,55.13,
server_17,21:39:40,21:40:10,47.52,58.27,
server_17,21:39:50,21:40:20,39.11,70.48,
server_17,21:40:00,21:40:30,36.32,78.36,Memory saturation suspected
server_17,21:40:10,21:40:40,45.91,86.37,Memory saturation suspected
server_17,21:40:20,21:40:50,60.0,81.39,Memory saturation suspected
server_17,21:40:30,21:41:00,62.29,82.42,Memory saturation suspected
server_17,21:40:40,21:41:10,64.76,62.33,
server_17,21:40:50,21:41:20,47.32,63.21,
server_17,21:41:00,21:41:30,53.72,44.76,
server_17,21:41:10,21:41:40,40.98,43.07,
server_17,21:41:20,21:41:50,61.07,45.17,
server_17,21:41:30,21:42:00,53.69,52.69,
server_17,21:41:40,21:42:10,69.79,68.47,
server_17,21:41:50,21:42:20,71.62,47.2,
server_17,21:42:00,21:42:30,81.27,42.63,
server_17,21:42:10,21:42:40,67.7,38.16,
server_17,21:42:20,21:42:50,52.78,48.22,
server_17,21:42:30,21:43:00,39.98,47.67,
server_17,21:42:40,21:43:10,44.69,50.18,
server_17,21:42:50,21:43:20,51.86,58.32,
server_17,21:43:00,21:43:30,51.96,60.77,
server_17,21:43:10,21:43:40,40.83,59.67,
server_17,21:43:20,21:43:50,36.54,56.61,
server_17,21:43:30,21:44:00,49.65,67.74,
server_17,21:43:40,21:44:10,54.23,54.89,
server_17,21:43:50,21:44:20,50.68,51.16,
server_17,21:44:00,21:44:30,43.98,44.59,
server_17,21:44:10,21:44:40,49.92,64.12,
server_17,21:44:20,21:44:50,44.12,69.74,
server_17,21:44:30,21:45:00,38.59,64.89,
server_17,21:44:40,21:45:10,33.47,61.56,
server_17,21:44:50,21:45:20,41.19,54.55,
server_17,21:45:00,21:45:30,48.56,72.02,
server_17,21:45:10,21:45:40,66.27,62.27,
server_17,21:45:20,21:45:50,64.05,60.36,
server_17,21:45:30,21:46:00,70.84,58.57,
server_17,21:45:40,21:46:10,67.41,67.63,
server_17,21:45:50,21:46:20,54.52,71.55,
server_17,21:46:00,21:46:30,54.6,56.37,
server_17,21:46:10,21:46:40,49.3,52.68,
server_17,21:46:20,21:46:50,69.04,39.74,
server_17,21:46:30,21:47:00,65.03,37.2,
server_17,21:46:40,21:47:10,63.89,30.82,
server_17,21:46:50,21:47:20,53.23,39.96,
server_17,21:47:00,21:47:30,52.49,46.01,
server_17,21:47:10,21:47:40,49.34,38.55,
server_17,21:47:20,21:47:50,49.11,31.16,
server_17,21:47:30,21:48:00,42.25,29.81,
server_17,21:47:40,21:48:10,54.26,48.06,
server_17,21:47:50,21:48:20,59.83,52.18,
server_17,21:48:00,21:48:30,66.43,57.4,
server_17,21:48:10,21:48:40,60.12,52.6,
server_17,21:48:20,21:48:50,57.2,57.29,
server_17,21:48:30,21:49:00,55.25,56.27,
server_17,21:48:40,21:49:10,48.17,47.12,
server_17,21:48:50,21:49:20,51.05,42.32,
server_17,21:49:00,21:49:30,49.72,41.45,
server_17,21:49:10,21:49:40,60.83,43.97,
server_17,21:49:20,21:49:50,60.17,51.21,
server_17,21:49:30,21:50:00,65.35,41.91,
server_17,21:49:40,21:50:10,58.91,45.0,
server_17,21:49:50,21:50:20,64.18,46.21,
server_17,21:50:00,21:50:30,61.56,60.03,
server_17,21:50:10,21:50:40,66.52,56.81,
server_17,21:50:20,21:50:50,53.98,59.17,
server_17,21:50:30,21:51:00,58.08,48.44,
server_17,21:50:40,21:51:10,58.97,57.4,
server_17,21:50:50,21:51:20,65.01,53.48,
server_17,21:51:00,21:51:30,67.31,68.63,
server_17,21:51:10,21:51:40,62.91,56.42,
server_17,21:51:20,21:51:50,66.25,57.93,
server_17,21:51:30,21:52:00,48.75,49.95,
server_17,21:51:40,21:52:10,42.64,51.63,
server_17,21:51:50,21:52:20,43.22,45.52,
server_17,21:52:00,21:52:30,48.74,44.33,
server_17,21:52:10,21:52:40,54.49,52.94,
server_17,21:52:20,21:52:50,56.34,60.91,
server_17,21:52:30,21:53:00,52.55,53.05,
server_17,21:52:40,21:53:10,52.4,52.13,
server_17,21:52:50,21:53:20,56.67,54.55,
server_17,21:53:00,21:53:30,62.23,64.33,
server_17,21:53:10,21:53:40,62.34,45.65,
server_17,21:53:20,21:53:50,63.04,47.3,
server_17,21:53:30,21:54:00,60.04,43.28,
server_17,21:53:40,21:54:10,59.14,62.74,
server_17,21:53:50,21:54:20,46.72,49.57,
server_17,21:54:00,21:54:30,43.13,53.93,
server_17,21:54:10,21:54:40,36.71,57.1,
server_17,21:54:20,21:54:50,48.3,68.1,
server_17,21:54:30,21:55:00,64.17,74.93,
server_17,21:54:40,21:55:10,65.51,61.6,
server_17,21:54:50,21:55:20,60.35,64.03,
server_17,21:55:00,21:55:30,50.4,52.24,
server_17,21:55:10,21:55:40,57.4,61.07,
server_17,21:55:20,21:55:50,56.96,58.05,
server_17,21:55:30,21:56:00,66.12,55.43,
server_17,21:55:40,21:56:10,49.77,64.35,
server_17,21:55:50,21:56:20,54.01,63.23,
server_17,21:56:00,21:56:30,47.74,71.92,
server_17,21:56:10,21:56:40,60.89,59.71,
server_17,21:56:20,21:56:50,59.18,51.5,
server_17,21:56:30,21:57:00,60.03,51.21,
server_17,21:56:40,21:57:10,73.21,53.42,
server_17,21:56:50,21:57:20,65.66,68.36,
server_17,21:57:00,21:57:30,71.43,56.48,
server_17,21:57:10,21:57:40,52.59,50.82,
server_17,21:57:20,21:57:50,48.93,37.11,
server_17,21:57:30,21:58:00,40.43,57.0,
server_17,21:57:40,21:58:10,38.74,67.75,
server_17,21:57:50,21:58:20,40.8,70.33,
server_17,21:58:00,21:58:30,43.37,59.71,
server_17,21:58:10,21:58:40,64.91,52.88,
server_17,21:58:20,21:58:50,69.29,51.84,
server_17,21:58:30,21:59:00,68.47,61.05,
server_17,21:58:40,21:59:10,52.29,70.36,
server_17,21:58:50,21:59:20,47.89,68.66,
server_17,21:59:00,21:59:30,47.09,56.72,
server_17,21:59:10,21:59:40,52.51,50.45,
server_17,21:59:20,21:59:50,45.56,55.99,
server_17,21:59:30,22:00:00,46.63,55.57,
server_17,21:59:40,22:00:10,35.52,56.8,
server_17,21:59:50,22:00:20,58.66,54.51,
server_17,22:00:00,22:00:30,63.12,65.56,
server_17,22:00:10,22:00:40,81.94,68.43,CPU spike suspected
server_17,22:00:20,22:00:50,62.91,63.97,
server_17,22:00:30,22:01:00,56.72,54.05,
server_17,22:00:40,22:01:10,33.36,48.9,
server_17,22:00:50,22:01:20,37.14,57.29,
server_17,22:01:00,22:01:30,37.3,60.05,
server_17,22:01:10,22:01:40,56.01,62.7,
server_17,22:01:20,22:01:50,51.12,65.4,
server_17,22:01:30,22:02:00,50.06,59.56,
server_17,22:01:40,22:02:10,42.03,50.55,
server_17,22:01:50,22:02:20,49.39,44.47,
server_17,22:02:00,22:02:30,44.3,46.11,
server_17,22:02:10,22:02:40,52.02,54.16,
server_17,22:02:20,22:02:50,46.99,58.35,
server_17,22:02:30,22:03:00,59.89,57.32,
server_17,22:02:40,22:03:10,68.49,55.55,
server_17,22:02:50,22:03:20,73.34,40.47,
server_17,22:03:00,22:03:30,63.85,44.24,
server_17,22:03:10,22:03:40,49.09,37.78,
server_17,22:03:20,22:03:50,49.0,57.93,
server_17,22:03:30,22:04:00,44.91,61.45,
server_17,22:03:40,22:04:10,45.83,66.59,
server_17,22:03:50,22:04:20,45.58,51.53,
server_17,22:04:00,22:04:30,48.33,53.46,
server_17,22:04:10,22:04:40,55.92,59.82,
server_17,22:04:20,22:04:50,55.73,63.21,
server_17,22:04:30,22:05:00,60.04,58.3,
server_17,22:04:40,22:05:10,51.06,51.25,
server_17,22:04:50,22:05:20,46.45,48.12,
server_17,22:05:00,22:05:30,38.69,53.32,
server_17,22:05:10,22:05:40,44.89,55.66,
server_17,22:05:20,22:05:50,43.91,52.99,
server_17,22:05:30,22:06:00,58.07,48.06,
server_17,22:05:40,22:06:10,54.78,59.54,
server_17,22:05:50,22:06:20,57.46,62.33,
server_17,22:06:00,22:06:30,51.8,74.06,
server_17,22:06:10,22:06:40,51.38,72.73,
server_17,22:06:20,22:06:50,55.6,80.33,Memory saturation suspected
server_17,22:06:30,22:07:00,47.53,60.11,
server_17,22:06:40,22:07:10,53.02,56.96,
server_17,22:06:50,22:07:20,51.65,59.57,
server_17,22:07:00,22:07:30,60.52,70.09,
server_17,22:07:10,22:07:40,49.94,59.07,
server_17,22:07:20,22:07:50,40.91,60.03,
server_17,22:07:30,22:08:00,48.37,64.2,
server_17,22:07:40,22:08:10,48.09,66.71,
server_17,22:07:50,22:08:20,59.55,65.9,
server_17,22:08:00,22:08:30,47.3,66.24,
server_17,22:08:10,22:08:40,57.15,70.68,
server_17,22:08:20,22:08:50,43.79,67.07,
server_17,22:08:30,22:09:00,46.68,60.7,
server_17,22:08:40,22:09:10,54.82,55.02,
server_17,22:08:50,22:09:20,69.42,51.86,
server_17,22:09:00,22:09:30,73.57,55.77,
server_17,22:09:10,22:09:40,57.82,60.52,
server_17,22:09:20,22:09:50,53.35,73.45,
server_17,22:09:30,22:10:00,58.75,58.74,
server_17,22:09:40,22:10:10,71.71,56.55,
server_17,22:09:50,22:10:20,77.27,37.9,
server_17,22:10:00,22:10:30,64.01,43.12,
server_17,22:10:10,22:10:40,46.65,51.62,
server_17,22:10:20,22:10:50,36.34,50.63,
server_17,22:10:30,22:11:00,40.36,53.13,
server_17,22:10:40,22:11:10,34.62,48.38,
server_17,22:10:50,22:11:20,35.23,51.75,
server_17,22:11:00,22:11:30,32.45,50.82,
server_17,22:11:10,22:11:40,40.32,39.78,
server_17,22:11:20,22:11:50,36.54,38.43,
server_17,22:11:30,22:12:00,45.66,33.06,
server_17,22:11:40,22:12:10,51.79,23.06,
server_17,22:11:50,22:12:20,59.04,24.0,
server_17,22:12:00,22:12:30,50.0,24.53,
server_17,22:12:10,22:12:40,49.52,41.27,
server_17,22:12:20,22:12:50,58.44,39.73,
server_17,22:12:30,22:13:00,58.24,43.26,
server_17,22:12:40,22:13:10,64.28,50.7,
server_17,22:12:50,22:13:20,55.1,51.69,
server_17,22:13:00,22:13:30,61.06,61.36,
server_17,22:13:10,22:13:40,51.01,52.39,
server_17,22:13:20,22:13:50,53.94,58.71,
server_17,22:13:30,22:14:00,54.64,51.96,
server_17,22:13:40,22:14:10,52.5,52.71,
server_17,22:13:50,22:14:20,54.04,58.92,
server_17,22:14:00,22:14:30,48.68,56.06,
server_17,22:14:10,22:14:40,52.5,51.16,
server_17,22:14:20,22:14:50,55.23,45.64,
server_17,22:14:30,22:15:00,61.42,45.79,
server_17,22:14:40,22:15:10,61.56,49.79,
server_17,22:14:50,22:15:20,54.73,46.78,
server_17,22:15:00,22:15:30,50.19,43.32,
server_17,22:15:10,22:15:40,44.57,49.13,
server_17,22:15:20,22:15:50,54.98,57.75,
server_17,22:15:30,22:16:00,51.33,65.38,
server_17,22:15:40,22:16:10,58.76,64.17,
server_17,22:15:50,22:16:20,53.61,46.13,
server_17,22:16:00,22:16:30,64.2,41.44,
server_17,22:16:10,22:16:40,63.24,36.68,
server_17,22:16:20,22:16:50,54.22,39.48,
server_17,22:16:30,22:17:00,46.39,39.69,
server_17,22:16:40,22:17:10,42.9,34.9,
server_17,22:16:50,22:17:20,39.98,42.75,
server_17,22:17:00,22:17:30,44.01,49.41,
server_17,22:17:10,22:17:40,36.88,57.74,
server_17,22:17:20,22:17:50,44.21,53.85,
server_17,22:17:30,22:18:00,41.56,48.54,
server_17,22:17:40,22:18:10,59.41,55.17,
server_17,22:17:50,22:18:20,52.02,65.77,
server_17,22:18:00,22:18:30,54.83,68.69,
server_17,22:18:10,22:18:40,40.45,65.35,
server_17,22:18:20,22:18:50,42.9,50.79,
server_17,22:18:30,22:19:00,32.88,59.04,
server_17,22:18:40,22:19:10,45.26,59.57,
server_17,22:18:50,22:19:20,54.48,55.3,
server_17,22:19:00,22:19:30,57.86,43.31,
server_17,22:19:10,22:19:40,54.53,38.66,
server_17,22:19:20,22:19:50,47.05,42.49,
server_17,22:19:30,22:20:00,59.04,54.89,
server_17,22:19:40,22:20:10,65.5,65.12,
server_17,22:19:50,22:20:20,72.49,85.12,Memory saturation suspected
server_17,22:20:00,22:20:30,64.27,78.85,Memory saturation suspected
server_17,22:20:10,22:20:40,57.48,70.7,
server_17,22:20:20,22:20:50,45.71,54.09,
server_17,22:20:30,22:21:00,39.31,57.14,
server_17,22:20:40,22:21:10,43.18,43.59,
server_17,22:20:50,22:21:20,63.38,50.13,
server_17,22:21:00,22:21:30,65.19,41.21,
server_17,22:21:10,22:21:40,62.07,54.28,
server_17,22:21:20,22:21:50,49.24,51.02,
server_17,22:21:30,22:22:00,59.93,63.5,
server_17,22:21:40,22:22:10,53.19,57.61,
server_17,22:21:50,22:22:20,57.17,53.23,
server_17,22:22:00,22:22:30,45.71,37.25,
server_17,22:22:10,22:22:40,52.43,37.37,
server_17,22:22:20,22:22:50,56.65,43.42,
server_17,22:22:30,22:23:00,68.37,44.86,
server_17,22:22:40,22:23:10,66.94,37.6,
server_17,22:22:50,22:23:20,64.5,32.53,
server_17,22:23:00,22:23:30,47.45,44.34,
server_17,22:23:10,22:23:40,50.7,43.28,
server_17,22:23:20,22:23:50,36.58,38.69,
server_17,22:23:30,22:24:00,46.69,27.52,
server_17,22:23:40,22:24:10,51.3,37.25,
server_17,22:23:50,22:24:20,58.95,46.86,
server_17,22:24:00,22:24:30,61.04,53.55,
server_17,22:24:10,22:24:40,51.24,49.22,
server_17,22:24:20,22:24:50,63.84,54.97,
server_17,22:24:30,22:25:00,66.22,53.5,
server_17,22:24:40,22:25:10,70.03,59.02,
server_17,22:24:50,22:25:20,58.7,55.12,
server_17,22:25:00,22:25:30,62.84,49.64,
server_17,22:25:10,22:25:40,67.93,56.82,
server_17,22:25:20,22:25:50,69.8,54.81,
server_17,22:25:30,22:26:00,57.42,59.71,
server_17,22:25:40,22:26:10,45.6,47.01,
server_17,22:25:50,22:26:20,38.04,43.64,
server_17,22:26:00,22:26:30,38.9,41.35,
server_17,22:26:10,22:26:40,39.9,43.52,
server_17,22:26:20,22:26:50,45.05,48.48,
server_17,22:26:30,22:27:00,62.74,49.06,
server_17,22:26:40,22:27:10,61.62,50.61,
server_17,22:26:50,22:27:20,73.4,43.4,
server_17,22:27:00,22:27:30,60.45,39.33,
server_17,22:27:10,22:27:40,74.13,49.6,
server_17,22:27:20,22:27:50,51.42,59.11,
server_17,22:27:30,22:28:00,45.56,63.88,
server_17,22:27:40,22:28:10,40.72,61.97,
server_17,22:27:50,22:28:20,51.07,59.34,
server_17,22:28:00,22:28:30,54.67,74.05,
server_17,22:28:10,22:28:40,54.9,72.01,
server_17,22:28:20,22:28:50,55.85,65.66,
server_17,22:28:30,22:29:00,62.58,55.06,
server_17,22:28:40,22:29:10,49.86,51.63,
server_17,22:28:50,22:29:20,57.42,55.14,
server_17,22:29:00,22:29:30,47.93,49.63,
server_17,22:29:10,22:29:40,69.15,49.51,
server_17,22:29:20,22:29:50,67.91,56.06,
server_17,22:29:30,22:30:00,68.13,55.49,
server_17,22:29:40,22:30:10,65.0,46.45,
server_17,22:29:50,22:30:20,73.32,29.79,
server_17,22:30:00,22:30:30,85.13,44.94,CPU spike suspected
server_17,22:30:10,22:30:40,65.71,58.65,
server_17,22:30:20,22:30:50,59.4,70.16,
server_17,22:30:30,22:31:00,58.38,52.26,
server_17,22:30:40,22:31:10,79.55,44.87,
server_17,22:30:50,22:31:20,76.77,45.18,
server_17,22:31:00,22:31:30,67.94,51.9,
server_17,22:31:10,22:31:40,51.53,52.13,
server_17,22:31:20,22:31:50,44.74,52.32,
server_17,22:31:30,22:32:00,45.39,55.4,
server_17,22:31:40,22:32:10,46.67,59.1,
server_17,22:31:50,22:32:20,63.53,43.48,
server_17,22:32:00,22:32:30,70.73,34.56,
server_17,22:32:10,22:32:40,87.77,44.96,CPU spike suspected
server_17,22:32:20,22:32:50,80.25,66.87,
server_17,22:32:30,22:33:00,65.07,76.66,
server_17,22:32:40,22:33:10,57.56,72.68,
server_17,22:32:50,22:33:20,33.87,78.95,Memory saturation suspected
server_17,22:33:00,22:33:30,45.03,75.33,
server_17,22:33:10,22:33:40,42.95,62.6,
server_17,22:33:20,22:33:50,73.53,52.04,
server_17,22:33:30,22:34:00,80.28,55.12,
server_17,22:33:40,22:34:10,71.88,71.41,
server_17,22:33:50,22:34:20,61.28,71.5,
server_17,22:34:00,22:34:30,43.19,68.15,
server_17,22:34:10,22:34:40,47.46,59.81,
server_17,22:34:20,22:34:50,44.85,55.77,
server_17,22:34:30,22:35:00,47.06,47.09,
server_17,22:34:40,22:35:10,48.5,42.42,
server_17,22:34:50,22:35:20,46.48,41.04,
server_17,22:35:00,22:35:30,56.35,50.39,
server_17,22:35:10,22:35:40,56.06,53.51,
server_17,22:35:20,22:35:50,62.36,66.23,
server_17,22:35:30,22:36:00,54.7,71.48,
server_17,22:35:40,22:36:10,59.19,77.49,
server_17,22:35:50,22:36:20,57.99,66.78,
server_17,22:36:00,22:36:30,64.04,50.94,
server_17,22:36:10,22:36:40,47.99,42.29,
server_17,22:36:20,22:36:50,47.35,43.78,
server_17,22:36:30,22:37:00,38.64,51.71,
server_17,22:36:40,22:37:10,40.9,57.99,
server_17,22:36:50,22:37:20,50.98,59.73,
server_17,22:37:00,22:37:30,48.68,61.92,
server_17,22:37:10,22:37:40,58.06,59.73,
server_17,22:37:20,22:37:50,41.49,56.82,
server_17,22:37:30,22:38:00,48.36,55.15,
server_17,22:37:40,22:38:10,33.76,49.2,
server_17,22:37:50,22:38:20,24.26,51.13,
server_17,22:38:00,22:38:30,31.39,55.21,
server_17,22:38:10,22:38:40,43.84,60.34,
server_17,22:38:20,22:38:50,66.62,52.37,
server_17,22:38:30,22:39:00,58.6,48.0,
server_17,22:38:40,22:39:10,55.6,39.26,
server_17,22:38:50,22:39:20,55.75,56.77,
server_17,22:39:00,22:39:30,49.12,65.28,
server_17,22:39:10,22:39:40,51.81,70.31,
server_17,22:39:20,22:39:50,38.02,65.14,
server_17,22:39:30,22:40:00,50.42,49.92,
server_17,22:39:40,22:40:10,44.71,48.99,
server_17,22:39:50,22:40:20,51.44,43.57,
server_17,22:40:00,22:40:30,55.74,48.76,
server_17,22:40:10,22:40:40,61.68,50.17,
server_17,22:40:20,22:40:50,56.45,45.75,
server_17,22:40:30,22:41:00,57.91,58.07,
server_17,22:40:40,22:41:10,53.41,65.21,
server_17,22:40:50,22:41:20,59.93,72.8,
server_17,22:41:00,22:41:30,62.36,50.09,
server_17,22:41:10,22:41:40,74.41,49.37,
server_17,22:41:20,22:41:50,66.84,46.63,
server_17,22:41:30,22:42:00,55.73,65.41,
server_17,22:41:40,22:42:10,53.45,62.54,
server_17,22:41:50,22:42:20,65.35,56.31,
server_17,22:42:00,22:42:30,63.5,49.81,
server_17,22:42:10,22:42:40,51.48,43.8,
server_17,22:42:20,22:42:50,42.87,48.75,
server_17,22:42:30,22:43:00,45.82,54.33,
server_17,22:42:40,22:43:10,51.12,55.62,
server_17,22:42:50,22:43:20,55.0,58.44,
server_17,22:43:00,22:43:30,56.22,54.05,
server_17,22:43:10,22:43:40,64.28,62.17,
server_17,22:43:20,22:43:50,49.78,65.62,
server_17,22:43:30,22:44:00,59.12,71.92,
server_17,22:43:40,22:44:10,52.48,66.85,
server_17,22:43:50,22:44:20,67.04,52.7,
server_17,22:44:00,22:44:30,55.12,44.25,
server_17,22:44:10,22:44:40,53.9,36.15,
server_17,22:44:20,22:44:50,53.54,36.5,
server_17,22:44:30,22:45:00,48.12,35.42,
server_17,22:44:40,22:45:10,63.3,56.83,
server_17,22:44:50,22:45:20,61.43,70.36,
server_17,22:45:00,22:45:30,73.93,69.66,
server_17,22:45:10,22:45:40,58.04,56.04,
server_17,22:45:20,22:45:50,61.28,55.63,
server_17,22:45:30,22:46:00,49.01,52.73,
server_17,22:45:40,22:46:10,55.3,47.99,
server_17,22:45:50,22:46:20,53.56,45.85,
server_17,22:46:00,22:46:30,59.58,48.85,
server_17,22:46:10,22:46:40,46.84,44.33,
server_17,22:46:20,22:46:50,35.93,36.94,
server_17,22:46:30,22:47:00,43.53,46.82,
server_17,22:46:40,22:47:10,42.97,64.9,
server_17,22:46:50,22:47:20,60.9,69.99,
server_17,22:47:00,22:47:30,59.66,61.79,
server_17,22:47:10,22:47:40,62.53,55.57,
server_17,22:47:20,22:47:50,55.37,45.69,
server_17,22:47:30,22:48:00,51.21,48.04,
server_17,22:47:40,22:48:10,67.42,53.1,
server_17,22:47:50,22:48:20,59.81,59.28,
server_17,22:48:00,22:48:30,59.51,60.74,
server_17,22:48:10,22:48:40,45.91,45.44,
server_17,22:48:20,22:48:50,50.77,50.72,
server_17,22:48:30,22:49:00,44.39,43.47,
server_17,22:48:40,22:49:10,50.48,51.83,
server_17,22:48:50,22:49:20,51.92,51.69,
server_17,22:49:00,22:49:30,57.36,60.64,
server_17,22:49:10,22:49:40,50.7,56.05,
server_17,22:49:20,22:49:50,61.25,40.99,
server_17,22:49:30,22:50:00,65.75,31.47,
server_17,22:49:40,22:50:10,79.07,29.89,
server_17,22:49:50,22:50:20,66.21,38.23,
server_17,22:50:00,22:50:30,60.15,38.72,
server_17,22:50:10,22:50:40,46.34,48.81,
server_17,22:50:20,22:50:50,39.99,49.12,
server_17,22:50:30,22:51:00,39.42,50.33,
server_17,22:50:40,22:51:10,46.88,31.4,
server_17,22:50:50,22:51:20,53.33,37.19,
server_17,22:51:00,22:51:30,42.6,45.82,
server_17,22:51:10,22:51:40,46.28,49.86,
server_17,22:51:20,22:51:50,43.79,44.76,
server_17,22:51:30,22:52:00,62.48,45.27,
server_17,22:51:40,22:52:10,57.68,54.72,
server_17,22:51:50,22:52:20,73.77,67.91,
server_18,20:52:00,20:52:30,44.49,47.8,
server_18,20:52:10,20:52:40,48.26,49.77,
server_18,20:52:20,20:52:50,38.42,51.64,
server_18,20:52:30,20:53:00,40.89,50.91,
server_18,20:52:40,20:53:10,48.52,52.15,
server_18,20:52:50,20:53:20,57.01,47.79,
server_18,20:53:00,20:53:30,61.81,47.75,
server_18,20:53:10,20:53:40,55.54,49.95,
server_18,20:53:20,20:53:50,54.35,50.83,
server_18,20:53:30,20:54:00,53.86,57.48,
server_18,20:53:40,20:54:10,56.69,59.26,
server_18,20:53:50,20:54:20,55.59,55.31,
server_18,20:54:00,20:54:30,55.75,50.93,
server_18,20:54:10,20:54:40,51.59,58.51,
server_18,20:54:20,20:54:50,59.74,66.31,
server_18,20:54:30,20:55:00,65.19,72.71,
server_18,20:54:40,20:55:10,65.36,69.73,
server_18,20:54:50,20:55:20,65.93,74.88,
server_18,20:55:00,20:55:30,55.46,70.19,
server_18,20:55:10,20:55:40,58.03,76.59,
server_18,20:55:20,20:55:50,59.87,60.48,
server_18,20:55:30,20:56:00,65.66,51.46,
server_18,20:55:40,20:56:10,62.39,38.72,
server_18,20:55:50,20:56:20,50.3,55.23,
server_18,20:56:00,20:56:30,50.46,63.82,
server_18,20:56:10,20:56:40,40.66,65.01,
server_18,20:56:20,20:56:50,42.08,56.47,
server_18,20:56:30,20:57:00,37.09,70.15,
server_18,20:56:40,20:57:10,42.82,78.2,
server_18,20:56:50,20:57:20,52.81,69.0,
server_18,20:57:00,20:57:30,60.57,53.67,
server_18,20:57:10,20:57:40,59.4,38.73,
server_18,20:57:20,20:57:50,57.44,45.48,
server_18,20:57:30,20:58:00,54.91,50.35,
server_18,20:57:40,20:58:10,66.23,56.24,
server_18,20:57:50,20:58:20,61.03,58.9,
server_18,20:58:00,20:58:30,52.59,49.16,
server_18,20:58:10,20:58:40,50.57,38.66,
server_18,20:58:20,20:58:50,48.02,32.65,
server_18,20:58:30,20:59:00,48.42,39.34,
server_18,20:58:40,20:59:10,42.23,48.58,
server_18,20:58:50,20:59:20,35.51,47.39,
server_18,20:59:00,20:59:30,40.63,47.65,
server_18,20:59:10,20:59:40,48.4,40.49,
server_18,20:59:20,20:59:50,68.39,52.29,
server_18,20:59:30,21:00:00,58.68,58.2,
server_18,20:59:40,21:00:10,63.38,58.28,
server_18,20:59:50,21:00:20,53.34,47.09,
server_18,21:00:00,21:00:30,63.11,36.88,
server_18,21:00:10,21:00:40,50.73,38.9,
server_18,21:00:20,21:00:50,52.78,30.69,
server_18,21:00:30,21:01:00,60.29,37.56,
server_18,21:00:40,21:01:10,67.53,47.75,
server_18,21:00:50,21:01:20,60.22,57.64,
server_18,21:01:00,21:01:30,53.63,57.4,
server_18,21:01:10,21:01:40,42.82,60.07,
server_18,21:01:20,21:01:50,42.09,68.34,
server_18,21:01:30,21:02:00,38.22,67.5,
server_18,21:01:40,21:02:10,38.16,68.12,
server_18,21:01:50,21:02:20,40.16,57.27,
server_18,21:02:00,21:02:30,38.07,52.59,
server_18,21:02:10,21:02:40,41.06,44.47,
server_18,21:02:20,21:02:50,46.16,52.1,
server_18,21:02:30,21:03:00,51.84,51.96,
server_18,21:02:40,21:03:10,65.56,52.1,
server_18,21:02:50,21:03:20,67.88,44.48,
server_18,21:03:00,21:03:30,57.97,51.56,
server_18,21:03:10,21:03:40,56.09,58.41,
server_18,21:03:20,21:03:50,54.78,66.34,
server_18,21:03:30,21:04:00,57.49,71.39,
server_18,21:03:40,21:04:10,45.49,69.58,
server_18,21:03:50,21:04:20,36.82,62.86,
server_18,21:04:00,21:04:30,38.71,61.73,
server_18,21:04:10,21:04:40,46.44,55.29,
server_18,21:04:20,21:04:50,49.4,59.07,
server_18,21:04:30,21:05:00,50.06,50.7,
server_18,21:04:40,21:05:10,40.92,45.93,
server_18,21:04:50,21:05:20,49.23,52.55,
server_18,21:05:00,21:05:30,47.43,46.27,
server_18,21:05:10,21:05:40,56.62,58.88,
server_18,21:05:20,21:05:50,52.73,39.85,
server_18,21:05:30,21:06:00,48.29,42.73,
server_18,21:05:40,21:06:10,45.64,41.37,
server_18,21:05:50,21:06:20,37.42,52.08,
server_18,21:06:00,21:06:30,50.07,47.49,
server_18,21:06:10,21:06:40,62.52,29.28,
server_18,21:06:20,21:06:50,62.29,24.89,
server_18,21:06:30,21:07:00,66.28,37.45,
server_18,21:06:40,21:07:10,53.58,47.27,
server_18,21:06:50,21:07:20,63.72,53.54,
server_18,21:07:00,21:07:30,58.24,50.54,
server_18,21:07:10,21:07:40,57.83,52.63,
server_18,21:07:20,21:07:50,58.14,57.92,
server_18,21:07:30,21:08:00,51.14,56.48,
server_18,21:07:40,21:08:10,53.04,56.36,
server_18,21:07:50,21:08:20,49.68,41.32,
server_18,21:08:00,21:08:30,58.59,34.99,
server_18,21:08:10,21:08:40,58.35,34.39,
server_18,21:08:20,21:08:50,44.63,58.34,
server_18,21:08:30,21:09:00,43.95,72.09,
server_18,21:08:40,21:09:10,37.0,66.94,
server_18,21:08:50,21:09:20,49.1,49.61,
