ts,server_id,disk_io
22:03:05,server_3,95.58
22:03:05,server_2,637.26
22:03:05,server_1,47.41
22:03:05,server_9,1176.14
22:03:10,server_14,3963.41
22:03:10,server_15,21.66
22:03:10,server_16,83.68
22:03:10,server_13,53.81
22:03:10,server_18,63.54
22:03:10,server_19,6395.59
22:03:10,server_20,117.25
22:03:10,server_17,4049.32
22:03:10,server_12,32.02
22:03:10,server_11,0.0
22:03:10,server_1,144.31
22:03:10,server_9,612.56
22:03:10,server_8,36.01
22:03:10,server_7,39.27
22:03:10,server_6,51.32
22:03:10,server_5,59.39
22:03:10,server_4,10.69
22:03:10,server_3,0.0
22:03:10,server_2,74.12
22:03:10,server_10,1979.45
22:03:15,server_14,26.64
22:03:15,server_15,68.39
22:03:15,server_16,87.71
22:03:15,server_17,74.72
22:03:15,server_10,0.0
22:03:15,server_19,7812.88
22:03:15,server_20,44.78
22:03:15,server_13,31.6
22:03:15,server_18,5419.01
22:03:15,server_12,106.37
22:03:15,server_7,1319.31
22:03:15,server_9,1147.93
22:03:15,server_8,94.26
22:03:15,server_6,6766.66
22:03:15,server_5,29.53
22:03:15,server_4,121.13
22:03:15,server_3,4.04
22:03:15,server_2,75.71
22:03:15,server_1,45.24
22:03:15,server_11,0.0
22:03:20,server_13,62.18
22:03:20,server_14,1064.91
22:03:20,server_15,1750.16
22:03:20,server_20,1354.95
22:03:20,server_18,7091.75
22:03:20,server_19,61.89
22:03:20,server_12,1364.63
22:03:20,server_16,8.44
22:03:20,server_11,96.17
22:03:20,server_17,99.69
22:03:20,server_9,57.58
22:03:20,server_8,0.0
22:03:20,server_7,39.33
22:03:20,server_6,3921.17
22:03:20,server_5,59.06
22:03:20,server_4,1099.22
22:03:20,server_1,76.2
22:03:20,server_3,127.77
22:03:20,server_2,58.8
22:03:20,server_10,582.83
22:03:25,server_13,108.05
22:03:25,server_14,160.45
22:03:25,server_15,0.0
22:03:25,server_20,141.95
22:03:25,server_18,4936.19
22:03:25,server_19,46.95
22:03:25,server_12,84.1
22:03:25,server_16,65.57
22:03:25,server_11,74.16
22:03:25,server_17,0.0
22:03:25,server_9,110.57
22:03:25,server_8,610.1
22:03:25,server_7,94.18
22:03:25,server_6,11.01
22:03:25,server_5,26.9
22:03:25,server_4,3124.57
22:03:25,server_3,6841.16
22:03:25,server_2,65.46
22:03:25,server_1,4326.29
22:03:25,server_10,40.21
22:03:30,server_13,3.43
22:03:30,server_14,77.08
22:03:30,server_15,116.4
22:03:30,server_20,64.24
22:03:30,server_17,11.36
22:03:30,server_18,0.0
22:03:30,server_19,0.0
22:03:30,server_12,105.26
22:03:30,server_16,95.35
22:03:30,server_11,55.18
22:03:30,server_7,94.42
22:03:30,server_9,9897.22
22:03:30,server_8,34.88
22:03:30,server_6,58.02
22:03:30,server_5,1521.74
22:03:30,server_4,0.0
22:03:30,server_3,49.42
22:03:30,server_2,0.0
22:03:30,server_1,5207.14
22:03:30,server_10,88.9
22:03:35,server_13,1102.83
22:03:35,server_14,94.34
22:03:35,server_15,0.0
22:03:35,server_20,17.06
22:03:35,server_18,50.46
22:03:35,server_19,15.34
22:03:35,server_12,3350.38
22:03:35,server_16,16.85
22:03:35,server_11,1506.05
22:03:35,server_17,69.26
22:03:35,server_9,107.39
22:03:35,server_2,124.37
22:03:35,server_3,43.71
22:03:35,server_1,128.72
22:03:35,server_4,63.15
22:03:35,server_10,36.85
22:03:35,server_6,46.93
22:03:35,server_7,0.0
22:03:35,server_8,6.54
22:03:35,server_5,29.45
22:03:40,server_12,112.34
22:03:40,server_19,121.23
22:03:40,server_18,5687.43
22:03:40,server_17,104.22
22:03:40,server_16,7072.11
22:03:40,server_15,176.46
22:03:40,server_14,88.89
22:03:40,server_13,7745.16
22:03:40,server_11,13.57
22:03:40,server_20,118.4
22:03:40,server_9,24.48
22:03:40,server_1,153.47
22:03:40,server_2,91.59
22:03:40,server_3,102.25
22:03:40,server_4,1633.33
22:03:40,server_10,143.87
22:03:40,server_6,56.06
22:03:40,server_7,180.02
22:03:40,server_8,3372.87
22:03:40,server_5,45.81
22:03:45,server_11,142.09
22:03:45,server_19,1060.32
22:03:45,server_18,0.0
22:03:45,server_17,78.58
22:03:45,server_16,5329.51
22:03:45,server_15,208.64
22:03:45,server_14,1865.56
22:03:45,server_13,118.95
22:03:45,server_12,102.94
22:03:45,server_20,5.95
22:03:45,server_10,146.52
22:03:45,server_8,1.89
22:03:45,server_7,44.55
22:03:45,server_6,5372.1
22:03:45,server_5,34.72
22:03:45,server_4,10.72
22:03:45,server_3,0.0
22:03:45,server_2,65.68
22:03:45,server_1,1792.8
22:03:45,server_9,46.1
22:03:50,server_13,3561.49
22:03:50,server_20,39.54
22:03:50,server_14,7861.45
22:03:50,server_15,839.8
22:03:50,server_19,66.01
22:03:50,server_17,13.81
22:03:50,server_18,127.6
22:03:50,server_12,1746.03
22:03:50,server_16,70.59
22:03:50,server_11,1477.96
22:03:50,server_7,0.0
22:03:50,server_9,1315.03
22:03:50,server_8,98.68
22:03:50,server_6,72.01
22:03:50,server_5,5.86
22:03:50,server_4,8592.96
22:03:50,server_3,31.37
22:03:50,server_2,131.73
22:03:50,server_1,98.3
22:03:50,server_10,1635.91
22:03:55,server_13,0.0
22:03:55,server_14,20.81
22:03:55,server_15,102.25
22:03:55,server_20,55.98
22:03:55,server_17,3166.88
22:03:55,server_19,87.47
22:03:55,server_12,46.09
22:03:55,server_16,5480.04
22:03:55,server_11,28.67
22:03:55,server_18,27.94
22:03:55,server_9,644.93
22:03:55,server_8,27.48
22:03:55,server_7,19.25
22:03:55,server_6,86.52
22:03:55,server_5,7150.97
22:03:55,server_4,36.26
22:03:55,server_3,1317.18
22:03:55,server_2,81.91
22:03:55,server_1,68.28
22:03:55,server_10,41.61
22:04:00,server_13,27.78
22:04:00,server_14,85.19
22:04:00,server_15,91.81
22:04:00,server_20,65.37
22:04:00,server_17,95.29
22:04:00,server_18,0.0
22:04:00,server_19,83.3
22:04:00,server_12,4.48
22:04:00,server_16,36.09
22:04:00,server_11,0.0
22:04:00,server_7,0.0
22:04:00,server_9,68.69
22:04:00,server_8,30.36
22:04:00,server_6,24.34
22:04:00,server_5,18.17
22:04:00,server_4,60.61
22:04:00,server_3,18.58
22:04:00,server_2,5.09
22:04:00,server_1,68.31
22:04:00,server_10,0.0
22:04:05,server_14,42.85
22:04:05,server_16,72.76
22:04:05,server_15,15.4
22:04:05,server_17,34.51
22:04:05,server_10,48.08
22:04:05,server_19,60.39
22:04:05,server_20,112.17
22:04:05,server_13,143.88
22:04:05,server_18,126.47
22:04:05,server_12,15.88
22:04:05,server_7,60.44
22:04:05,server_11,8.66
22:04:05,server_9,1925.08
22:04:05,server_8,51.31
22:04:05,server_1,1243.97
22:04:05,server_6,56.7
22:04:05,server_5,56.41
22:04:05,server_4,846.95
22:04:05,server_3,180.02
22:04:05,server_2,8946.89
22:04:10,server_13,11.68
22:04:10,server_14,1938.89
22:04:10,server_15,81.34
22:04:10,server_16,5338.54
22:04:10,server_20,71.4
22:04:10,server_18,183.81
22:04:10,server_19,22.49
22:04:10,server_12,93.04
22:04:10,server_17,183.11
22:04:10,server_11,10.81
22:04:10,server_10,3.21
22:04:10,server_9,6765.63
22:04:10,server_2,128.77
22:04:10,server_3,28.89
22:04:10,server_4,143.61
22:04:10,server_1,4.44
22:04:10,server_6,78.51
22:04:10,server_7,24.79
22:04:10,server_8,158.47
22:04:10,server_5,1883.28
22:04:15,server_11,850.92
22:04:15,server_19,16.13
22:04:15,server_18,0.0
22:04:15,server_16,4423.89
22:04:15,server_15,0.0
22:04:15,server_14,1552.5
22:04:15,server_13,88.22
22:04:15,server_12,197.47
22:04:15,server_10,41.86
22:04:15,server_20,0.0
22:04:15,server_8,71.33
22:04:15,server_9,0.0
22:04:15,server_1,0.0
22:04:15,server_2,1645.62
22:04:15,server_3,64.78
22:04:15,server_17,1314.81
22:04:15,server_5,141.69
22:04:15,server_6,33.78
22:04:15,server_4,104.69
22:04:15,server_7,106.35
22:04:20,server_20,0.0
22:04:20,server_19,92.45
22:04:20,server_18,70.03
22:04:20,server_16,94.94
22:04:20,server_15,4833.97
22:04:20,server_14,1271.61
22:04:20,server_13,1574.74
22:04:20,server_12,54.25
22:04:20,server_11,9.69
22:04:20,server_17,109.64
22:04:20,server_9,88.16
22:04:20,server_8,93.01
22:04:20,server_7,53.35
22:04:20,server_6,44.05
22:04:20,server_5,151.6
22:04:20,server_4,47.93
22:04:20,server_3,111.72
22:04:20,server_2,58.31
22:04:20,server_1,93.04
22:04:20,server_10,3.37
22:04:25,server_13,1266.46
22:04:25,server_14,177.51
22:04:25,server_15,1648.17
22:04:25,server_20,9310.61
22:04:25,server_17,53.03
22:04:25,server_18,80.46
22:04:25,server_19,61.91
22:04:25,server_12,540.81
22:04:25,server_16,78.61
22:04:25,server_11,43.16
22:04:25,server_7,49.06
22:04:25,server_9,31.34
22:04:25,server_8,109.94
22:04:25,server_6,171.25
22:04:25,server_5,85.42
22:04:25,server_4,2.94
22:04:25,server_3,0.0
22:04:25,server_2,82.11
22:04:25,server_1,0.0
22:04:25,server_10,0.0
22:04:30,server_13,20.19
22:04:30,server_14,8.52
22:04:30,server_15,1380.93
22:04:30,server_17,146.42
22:04:30,server_19,71.16
22:04:30,server_20,5133.35
22:04:30,server_12,161.7
22:04:30,server_18,780.53
22:04:30,server_11,36.3
22:04:30,server_16,25.01
22:04:30,server_9,28.81
22:04:30,server_2,60.98
22:04:30,server_3,42.29
22:04:30,server_4,9259.47
22:04:30,server_10,0.0
22:04:30,server_1,7466.13
22:04:30,server_6,96.57
22:04:30,server_7,104.73
22:04:30,server_8,52.3
22:04:30,server_5,80.74
22:04:35,server_12,35.51
22:04:35,server_19,36.11
22:04:35,server_18,100.03
22:04:35,server_17,56.48
22:04:35,server_16,105.99
22:04:35,server_15,18.73
22:04:35,server_14,9470.64
22:04:35,server_13,152.17
22:04:35,server_11,63.84
22:04:35,server_20,177.03
22:04:35,server_9,112.26
22:04:35,server_1,1123.43
22:04:35,server_2,107.02
22:04:35,server_3,42.49
22:04:35,server_4,98.97
22:04:35,server_10,7775.96
22:04:35,server_6,65.05
22:04:35,server_7,25.82
22:04:35,server_8,53.03
22:04:35,server_5,66.63
22:04:40,server_11,28.41
22:04:40,server_19,41.15
22:04:40,server_18,6478.4
22:04:40,server_17,53.53
22:04:40,server_16,101.75
22:04:40,server_15,67.01
22:04:40,server_14,81.23
22:04:40,server_13,42.48
22:04:40,server_12,56.94
22:04:40,server_20,52.19
22:04:40,server_10,0.0
22:04:40,server_8,0.0
22:04:40,server_7,73.0
22:04:40,server_6,20.8
22:04:40,server_5,1917.9
22:04:40,server_4,0.0
22:04:40,server_3,23.98
22:04:40,server_2,62.07
22:04:40,server_1,50.44
22:04:40,server_9,65.13
22:04:45,server_13,126.2
22:04:45,server_14,75.27
22:04:45,server_15,176.37
22:04:45,server_20,123.53
22:04:45,server_19,17.68
22:04:45,server_17,0.0
22:04:45,server_18,75.5
22:04:45,server_12,67.86
22:04:45,server_16,0.0
22:04:45,server_11,18.7
22:04:45,server_5,88.0
22:04:45,server_9,44.97
22:04:45,server_8,44.64
22:04:45,server_7,37.65
22:04:45,server_6,150.9
22:04:45,server_4,65.96
22:04:45,server_3,6.15
22:04:45,server_2,25.6
22:04:45,server_1,0.0
22:04:45,server_10,39.63
22:04:50,server_13,28.53
22:04:50,server_14,0.0
22:04:50,server_15,0.0
22:04:50,server_20,55.98
22:04:50,server_18,0.0
22:04:50,server_19,197.31
22:04:50,server_12,1814.62
22:04:50,server_17,15.69
22:04:50,server_11,0.0
22:04:50,server_16,163.05
22:04:50,server_9,39.61
22:04:50,server_8,800.32
22:04:50,server_7,55.88
22:04:50,server_6,1.51
22:04:50,server_5,78.51
22:04:50,server_4,101.54
22:04:50,server_3,1203.59
22:04:50,server_2,60.05
22:04:50,server_1,1997.94
22:04:50,server_10,94.65
22:04:55,server_12,75.35
22:04:55,server_13,45.64
22:04:55,server_14,16.8
22:04:55,server_18,88.33
22:04:55,server_16,0.0
22:04:55,server_17,59.65
22:04:55,server_11,6.95
22:04:55,server_15,96.9
22:04:55,server_10,22.93
22:04:55,server_5,85.55
22:04:55,server_8,61.05
22:04:55,server_7,21.14
22:04:55,server_6,703.76
22:04:55,server_4,74.64
22:04:55,server_3,140.43
22:04:55,server_2,85.23
22:04:55,server_1,77.03
22:04:55,server_19,34.75
22:04:55,server_9,8.56
22:04:55,server_20,94.63
22:05:00,server_13,1.74
22:05:00,server_14,0.0
22:05:00,server_15,0.0
22:05:00,server_20,6431.57
22:05:00,server_18,119.89
22:05:00,server_19,88.27
22:05:00,server_12,7.93
22:05:00,server_16,0.0
22:05:00,server_11,63.15
22:05:00,server_17,0.0
22:05:00,server_9,117.55
22:05:00,server_2,808.11
22:05:00,server_3,32.18
22:05:00,server_10,132.81
22:05:00,server_4,132.38
22:05:00,server_1,0.0
22:05:00,server_6,82.46
22:05:00,server_7,680.23
22:05:00,server_8,126.86
22:05:00,server_5,28.17
22:05:05,server_12,77.18
22:05:05,server_20,97.22
22:05:05,server_19,0.0
22:05:05,server_18,30.14
22:05:05,server_17,11.13
22:05:05,server_16,38.36
22:05:05,server_15,36.0
22:05:05,server_14,122.36
22:05:05,server_13,0.0
22:05:05,server_11,0.0
22:05:05,server_10,113.31
22:05:05,server_9,69.31
22:05:05,server_2,46.83
22:05:05,server_3,27.28
22:05:05,server_4,1818.96
22:05:05,server_1,56.82
22:05:05,server_6,20.85
22:05:05,server_7,3402.29
22:05:05,server_8,178.67
22:05:05,server_5,140.27
22:05:10,server_12,19.02
22:05:10,server_19,95.47
22:05:10,server_18,103.18
22:05:10,server_17,4846.76
22:05:10,server_16,3.79
22:05:10,server_15,131.33
22:05:10,server_14,69.82
22:05:10,server_13,71.86
22:05:10,server_11,48.69
22:05:10,server_20,6417.67
22:05:10,server_9,137.85
22:05:10,server_1,13.04
22:05:10,server_2,0.0
22:05:10,server_3,4384.06
22:05:10,server_4,93.86
22:05:10,server_10,3485.45
22:05:10,server_6,72.78
22:05:10,server_7,35.05
22:05:10,server_8,94.08
22:05:10,server_5,1792.06
22:05:15,server_12,116.48
22:05:15,server_19,31.57
22:05:15,server_18,7812.77
22:05:15,server_17,9931.85
22:05:15,server_16,10.51
22:05:15,server_15,0.0
22:05:15,server_14,47.64
22:05:15,server_13,6094.59
22:05:15,server_11,1748.3
22:05:15,server_20,9613.29
22:05:15,server_9,5449.72
22:05:15,server_1,32.33
22:05:15,server_2,173.54
22:05:15,server_3,66.15
22:05:15,server_4,78.41
22:05:15,server_10,82.54
22:05:15,server_6,6622.9
22:05:15,server_7,1431.11
22:05:15,server_8,179.28
22:05:15,server_5,128.99
22:05:20,server_11,178.8
22:05:20,server_19,8053.69
22:05:20,server_18,102.78
22:05:20,server_17,0.0
22:05:20,server_16,135.8
22:05:20,server_15,7307.2
22:05:20,server_14,94.83
22:05:20,server_13,22.55
22:05:20,server_12,74.05
22:05:20,server_20,52.55
22:05:20,server_10,48.7
22:05:20,server_8,42.98
22:05:20,server_7,62.47
22:05:20,server_6,65.25
22:05:20,server_5,42.6
22:05:20,server_4,0.0
22:05:20,server_3,30.99
22:05:20,server_2,116.61
22:05:20,server_1,53.75
22:05:20,server_9,36.29
22:05:25,server_13,184.28
22:05:25,server_14,27.24
22:05:25,server_15,107.47
22:05:25,server_12,103.09
22:05:25,server_17,75.76
22:05:25,server_18,96.6
22:05:25,server_19,94.53
22:05:25,server_16,0.0
22:05:25,server_11,58.55
22:05:25,server_20,0.0
22:05:25,server_9,3972.94
22:05:25,server_1,3664.04
22:05:25,server_2,80.2
22:05:25,server_3,1782.89
22:05:25,server_4,154.04
22:05:25,server_10,1694.06
22:05:25,server_6,185.47
22:05:25,server_7,39.76
22:05:25,server_8,16.39
22:05:25,server_5,34.75
22:05:30,server_19,51.02
22:05:30,server_18,0.0
22:05:30,server_17,166.83
22:05:30,server_16,34.97
22:05:30,server_15,1775.94
22:05:30,server_14,45.04
22:05:30,server_13,1545.56
22:05:30,server_12,0.0
22:05:30,server_11,70.06
22:05:30,server_20,69.73
22:05:30,server_9,115.45
22:05:30,server_1,65.05
22:05:30,server_2,105.69
22:05:30,server_3,85.38
22:05:30,server_4,50.21
22:05:30,server_10,5731.22
22:05:30,server_6,8695.17
22:05:30,server_7,52.51
22:05:30,server_8,73.01
22:05:30,server_5,114.81
22:05:35,server_11,773.29
22:05:35,server_19,75.17
22:05:35,server_18,45.18
22:05:35,server_17,25.63
22:05:35,server_16,104.83
22:05:35,server_15,6961.51
22:05:35,server_14,84.55
22:05:35,server_13,8.87
22:05:35,server_12,0.0
22:05:35,server_20,0.0
22:05:35,server_10,100.27
22:05:35,server_8,65.75
22:05:35,server_9,119.75
22:05:35,server_1,97.65
22:05:35,server_2,0.0
22:05:35,server_3,53.16
22:05:35,server_5,47.01
22:05:35,server_6,0.0
22:05:35,server_7,168.64
22:05:35,server_4,3153.18
22:05:40,server_20,44.04
22:05:40,server_11,94.48
22:05:40,server_18,70.29
22:05:40,server_17,98.01
22:05:40,server_16,98.91
22:05:40,server_15,40.97
22:05:40,server_14,63.57
22:05:40,server_13,64.13
22:05:40,server_12,6274.04
22:05:40,server_19,24.58
22:05:40,server_10,0.0
22:05:40,server_8,150.28
22:05:40,server_1,157.4
22:05:40,server_2,183.71
22:05:40,server_3,54.53
22:05:40,server_9,0.0
22:05:40,server_5,0.0
22:05:40,server_6,0.44
22:05:40,server_7,44.73
22:05:40,server_4,1867.44
22:05:45,server_12,132.49
22:05:45,server_19,674.61
22:05:45,server_18,51.46
22:05:45,server_17,9302.67
22:05:45,server_16,0.0
22:05:45,server_15,0.0
22:05:45,server_14,9.54
22:05:45,server_13,88.65
22:05:45,server_11,126.16
22:05:45,server_20,51.96
22:05:45,server_9,2.77
22:05:45,server_1,1830.1
22:05:45,server_2,96.38
22:05:45,server_3,121.19
22:05:45,server_4,103.15
22:05:45,server_10,0.0
22:05:45,server_6,0.0
22:05:45,server_7,112.04
22:05:45,server_8,175.24
22:05:45,server_5,120.5
22:05:50,server_11,113.7
22:05:50,server_19,30.89
22:05:50,server_18,129.38
22:05:50,server_17,75.91
22:05:50,server_16,570.92
22:05:50,server_15,3162.16
22:05:50,server_14,83.17
22:05:50,server_13,27.51
22:05:50,server_12,4242.2
22:05:50,server_20,0.0
22:05:50,server_10,0.0
22:05:50,server_8,111.84
22:05:50,server_7,4453.49
22:05:50,server_6,5811.03
22:05:50,server_5,7638.85
22:05:50,server_4,26.96
22:05:50,server_3,174.49
22:05:50,server_2,84.35
22:05:50,server_1,107.58
22:05:50,server_9,9619.92
22:05:55,server_13,192.87
22:05:55,server_14,77.99
22:05:55,server_15,51.8
22:05:55,server_12,916.7
22:05:55,server_20,700.53
22:05:55,server_18,127.65
22:05:55,server_19,3648.49
22:05:55,server_16,42.25
22:05:55,server_11,58.27
22:05:55,server_17,28.19
22:05:55,server_9,46.66
22:05:55,server_1,30.38
22:05:55,server_2,33.86
22:05:55,server_3,25.36
22:05:55,server_4,110.88
22:05:55,server_10,59.8
22:05:55,server_6,47.0
22:05:55,server_7,143.03
22:05:55,server_8,102.61
22:05:55,server_5,6542.8
22:06:00,server_12,141.21
22:06:00,server_19,36.31
22:06:00,server_18,82.49
22:06:00,server_17,106.67
22:06:00,server_16,82.66
22:06:00,server_15,0.84
22:06:00,server_14,114.58
22:06:00,server_13,7957.32
22:06:00,server_11,24.61
22:06:00,server_20,0.0
22:06:00,server_9,25.0
22:06:00,server_1,36.42
22:06:00,server_2,69.3
22:06:00,server_3,33.12
22:06:00,server_4,0.0
22:06:00,server_10,91.6
22:06:00,server_6,1503.44
22:06:00,server_7,43.63
22:06:00,server_8,55.69
22:06:00,server_5,0.0
22:06:05,server_11,82.28
22:06:05,server_19,87.2
22:06:05,server_18,160.08
22:06:05,server_17,68.7
22:06:05,server_16,26.23
22:06:05,server_15,92.53
22:06:05,server_14,0.0
22:06:05,server_13,0.0
22:06:05,server_12,58.46
22:06:05,server_20,48.9
22:06:05,server_10,141.78
22:06:05,server_8,58.29
22:06:05,server_7,0.0
22:06:05,server_6,182.33
22:06:05,server_5,59.78
22:06:05,server_4,61.13
22:06:05,server_3,81.75
22:06:05,server_2,85.41
22:06:05,server_1,0.54
22:06:05,server_9,61.7
22:06:10,server_13,73.24
22:06:10,server_14,1.81
22:06:10,server_15,101.48
22:06:10,server_16,93.06
22:06:10,server_20,115.72
22:06:10,server_18,68.26
22:06:10,server_19,93.02
22:06:10,server_12,40.82
22:06:10,server_17,5180.45
22:06:10,server_11,0.0
22:06:10,server_10,1607.85
22:06:10,server_9,81.89
22:06:10,server_2,100.18
22:06:10,server_3,65.56
22:06:10,server_4,0.0
22:06:10,server_1,10.63
22:06:10,server_6,8377.13
22:06:10,server_7,14.04
22:06:10,server_8,63.49
22:06:10,server_5,81.78
22:06:15,server_13,0.0
22:06:15,server_20,1409.48
22:06:15,server_19,106.74
22:06:15,server_18,8477.73
22:06:15,server_17,108.78
22:06:15,server_16,106.41
22:06:15,server_15,4988.65
22:06:15,server_14,59.5
22:06:15,server_12,31.66
22:06:15,server_11,109.65
22:06:15,server_1,20.11
22:06:15,server_9,3048.76
22:06:15,server_8,98.26
22:06:15,server_7,57.82
22:06:15,server_6,87.93
22:06:15,server_5,53.07
22:06:15,server_4,5.23
22:06:15,server_3,3282.38
22:06:15,server_2,2.83
22:06:15,server_10,54.2
22:06:20,server_13,151.68
22:06:20,server_14,8.6
22:06:20,server_15,23.68
22:06:20,server_16,0.0
22:06:20,server_12,65.88
22:06:20,server_18,0.0
22:06:20,server_19,124.03
22:06:20,server_20,159.79
22:06:20,server_17,70.76
22:06:20,server_11,122.94
22:06:20,server_1,44.17
22:06:20,server_9,0.0
22:06:20,server_8,0.0
22:06:20,server_7,30.41
22:06:20,server_6,138.58
22:06:20,server_5,84.0
22:06:20,server_4,33.05
22:06:20,server_3,59.19
22:06:20,server_2,101.29
22:06:20,server_10,8.75
22:06:25,server_13,50.14
22:06:25,server_20,0.0
22:06:25,server_14,72.18
22:06:25,server_15,6456.1
22:06:25,server_19,63.11
22:06:25,server_17,96.27
22:06:25,server_18,39.36
22:06:25,server_12,649.84
22:06:25,server_16,28.21
22:06:25,server_11,133.12
22:06:25,server_7,21.79
22:06:25,server_9,90.26
22:06:25,server_1,93.46
22:06:25,server_2,59.79
22:06:25,server_3,99.44
22:06:25,server_10,0.0
22:06:25,server_5,56.45
22:06:25,server_6,47.91
22:06:25,server_8,128.56
22:06:25,server_4,86.74
22:06:30,server_13,33.44
22:06:30,server_20,43.69
22:06:30,server_19,5673.9
22:06:30,server_18,95.47
22:06:30,server_17,82.37
22:06:30,server_16,32.8
22:06:30,server_15,42.39
22:06:30,server_14,56.6
22:06:30,server_12,18.5
22:06:30,server_11,35.23
22:06:30,server_1,72.54
22:06:30,server_9,740.46
22:06:30,server_8,21.17
22:06:30,server_7,88.06
22:06:30,server_6,95.85
22:06:30,server_5,149.89
22:06:30,server_4,22.35
22:06:30,server_3,4841.9
22:06:30,server_2,58.54
22:06:30,server_10,5170.28
22:06:35,server_13,108.38
22:06:35,server_14,103.08
22:06:35,server_15,90.38
22:06:35,server_16,29.69
22:06:35,server_12,1264.08
22:06:35,server_18,2.26
22:06:35,server_19,76.96
22:06:35,server_20,88.63
22:06:35,server_17,69.47
22:06:35,server_11,33.66
22:06:35,server_1,0.0
22:06:35,server_9,79.51
22:06:35,server_8,0.0
22:06:35,server_7,55.86
22:06:35,server_6,1853.72
22:06:35,server_5,95.44
22:06:35,server_4,163.6
22:06:35,server_3,72.47
22:06:35,server_2,81.47
22:06:35,server_10,30.22
22:06:40,server_20,71.34
22:06:40,server_13,0.0
22:06:40,server_14,0.0
22:06:40,server_15,1293.41
22:06:40,server_19,36.36
22:06:40,server_17,19.38
22:06:40,server_18,0.0
22:06:40,server_12,4052.48
22:06:40,server_16,5935.8
22:06:40,server_11,29.55
22:06:40,server_8,959.56
22:06:40,server_9,0.0
22:06:40,server_7,50.75
22:06:40,server_6,0.0
22:06:40,server_5,18.3
22:06:40,server_4,1567.58
22:06:40,server_3,81.51
22:06:40,server_2,4758.72
22:06:40,server_1,6716.38
22:06:40,server_10,47.63
22:06:45,server_13,101.7
22:06:45,server_14,0.0
22:06:45,server_15,103.38
22:06:45,server_20,47.01
22:06:45,server_17,32.49
22:06:45,server_19,3252.42
22:06:45,server_12,56.47
22:06:45,server_16,9.2
22:06:45,server_11,881.08
22:06:45,server_18,75.92
22:06:45,server_9,76.34
22:06:45,server_8,47.81
22:06:45,server_7,86.19
22:06:45,server_6,0.0
22:06:45,server_5,0.0
22:06:45,server_4,6572.69
22:06:45,server_3,105.84
22:06:45,server_2,167.37
22:06:45,server_1,39.61
22:06:45,server_10,26.89
22:06:50,server_13,15.38
22:06:50,server_14,807.8
22:06:50,server_15,1667.36
22:06:50,server_20,69.76
22:06:50,server_17,0.0
22:06:50,server_18,58.14
22:06:50,server_19,36.77
22:06:50,server_12,1644.43
22:06:50,server_16,0.0
22:06:50,server_11,8665.52
22:06:50,server_7,3431.52
22:06:50,server_9,88.96
22:06:50,server_8,0.0
22:06:50,server_6,7186.08
22:06:50,server_5,96.03
22:06:50,server_4,135.43
22:06:50,server_3,16.96
22:06:50,server_2,1972.27
22:06:50,server_1,518.09
22:06:50,server_10,687.76
22:06:55,server_15,4.75
22:06:55,server_13,60.33
22:06:55,server_14,151.96
22:06:55,server_16,50.11
22:06:55,server_12,4667.57
22:06:55,server_18,0.0
22:06:55,server_19,3.58
22:06:55,server_20,3.38
22:06:55,server_17,72.52
22:06:55,server_11,68.38
22:06:55,server_10,24.15
22:06:55,server_9,85.33
22:06:55,server_2,981.97
22:06:55,server_3,100.83
22:06:55,server_4,23.6
22:06:55,server_1,0.72
22:06:55,server_6,843.7
22:06:55,server_7,73.15
22:06:55,server_8,136.58
22:06:55,server_5,0.0
22:07:00,server_12,46.08
22:07:00,server_19,15.27
22:07:00,server_18,0.0
22:07:00,server_17,173.5
22:07:00,server_16,164.29
22:07:00,server_15,91.35
22:07:00,server_14,6010.13
22:07:00,server_13,1013.95
22:07:00,server_11,99.16
22:07:00,server_20,74.13
22:07:00,server_9,81.09
22:07:00,server_1,25.64
22:07:00,server_2,53.52
22:07:00,server_3,9.03
22:07:00,server_4,61.19
22:07:00,server_10,158.88
22:07:00,server_6,85.08
22:07:00,server_7,0.0
22:07:00,server_8,39.66
22:07:00,server_5,9.1
22:07:05,server_11,1405.78
22:07:05,server_19,1.07
22:07:05,server_18,158.87
22:07:05,server_17,107.4
22:07:05,server_16,1695.32
22:07:05,server_15,132.3
22:07:05,server_14,1603.13
22:07:05,server_13,34.52
22:07:05,server_12,0.0
22:07:05,server_20,51.62
22:07:05,server_10,120.34
22:07:05,server_8,42.53
22:07:05,server_7,0.0
22:07:05,server_6,134.16
22:07:05,server_5,8.79
22:07:05,server_4,136.52
22:07:05,server_3,1928.77
22:07:05,server_2,86.68
22:07:05,server_1,74.59
22:07:05,server_9,80.35
22:07:10,server_14,6517.76
22:07:10,server_15,4.46
22:07:10,server_16,30.15
22:07:10,server_13,10.96
22:07:10,server_18,159.31
22:07:10,server_19,18.93
22:07:10,server_20,101.84
22:07:10,server_17,19.18
22:07:10,server_12,108.42
22:07:10,server_11,44.49
22:07:10,server_1,106.78
22:07:10,server_9,20.86
22:07:10,server_8,158.55
22:07:10,server_7,6833.07
22:07:10,server_6,1979.23
22:07:10,server_5,1662.35
22:07:10,server_4,791.19
22:07:10,server_3,0.0
22:07:10,server_2,0.0
22:07:10,server_10,88.64
22:07:15,server_13,90.2
22:07:15,server_14,96.26
22:07:15,server_15,4435.45
