ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:43:20,server_6,24.01,35.57,242.91,210.74,0.0
21:43:20,server_5,94.5,95.98,930.66,1238.35,109.06
21:43:20,server_4,35.91,29.07,358.67,459.46,0.0
21:43:20,server_3,40.62,37.7,396.58,222.9,40.55
21:43:20,server_2,89.14,92.97,904.09,1280.37,78.9
21:43:20,server_1,24.42,84.46,173.4,138.05,50.63
21:43:20,server_9,27.99,33.81,418.66,581.72,0.0
21:43:25,server_13,2.8,89.12,7.6,3.86,15.16
21:43:25,server_14,94.0,5.81,905.9,620.88,62.51
21:43:25,server_15,33.9,42.73,293.79,234.32,15.8
21:43:25,server_12,60.99,61.62,595.25,396.1,5.07
21:43:25,server_17,22.68,29.5,71.17,65.42,9379.65
21:43:25,server_18,99.33,82.42,992.95,537.29,125.61
21:43:25,server_19,97.86,81.67,933.84,778.75,57.9
21:43:25,server_16,93.67,93.87,953.17,682.22,109.63
21:43:25,server_11,52.49,53.05,18983.05,19097.77,174.53
21:43:25,server_20,94.63,88.79,1016.12,1089.09,87.63
21:43:25,server_9,94.63,98.67,879.03,771.01,62.66
21:43:25,server_1,67.24,45.55,9069.84,8757.24,193.43
21:43:25,server_2,89.85,99.38,960.68,859.9,61.34
21:43:25,server_3,13.41,97.43,158.1,137.73,92.76
21:43:25,server_4,88.56,87.91,888.89,758.9,22.85
21:43:25,server_10,48.89,49.9,2875.29,2653.89,1293.83
21:43:25,server_6,39.11,26.71,458.77,597.93,76.08
21:43:25,server_7,47.66,56.5,1465.86,1478.1,1606.47
21:43:25,server_8,16.0,87.14,162.81,107.93,103.95
21:43:25,server_5,26.17,20.8,137.14,115.26,6165.53
21:43:30,server_20,21.45,47.93,47.16,70.1,9578.84
21:43:30,server_19,22.65,80.76,160.38,146.94,0.0
21:43:30,server_18,98.14,7.15,994.82,604.13,83.02
21:43:30,server_17,26.58,35.66,173.06,195.75,64.0
21:43:30,server_16,55.17,54.02,1947.8,1723.33,1091.84
21:43:30,server_15,97.02,28.4,965.98,951.15,0.0
21:43:30,server_14,22.02,46.93,37.75,33.78,6766.32
21:43:30,server_12,22.58,84.73,287.08,152.87,7.05
21:43:30,server_11,69.28,40.23,14367.22,14033.92,38.93
21:43:30,server_13,65.33,41.48,2568.86,2201.05,1185.42
21:43:30,server_9,99.77,21.79,1057.43,1159.06,139.07
21:43:30,server_10,96.13,1.59,901.55,536.16,109.25
21:43:30,server_2,25.72,44.48,165.91,121.81,0.0
21:43:30,server_3,29.44,18.18,154.37,150.23,28.13
21:43:30,server_4,46.35,57.31,496.46,709.06,44.78
21:43:30,server_1,45.56,49.82,525.19,557.67,0.0
21:43:30,server_6,99.05,19.19,1013.29,658.72,33.16
21:43:30,server_7,51.98,48.03,13587.45,10884.47,123.01
21:43:30,server_8,62.05,68.17,682.27,860.67,30.2
21:43:30,server_5,23.23,19.7,277.19,265.23,91.26
21:43:35,server_12,86.98,84.57,806.76,533.17,123.89
21:43:35,server_20,86.94,83.07,850.0,1018.17,21.64
21:43:35,server_19,38.55,45.69,165.3,132.87,9524.63
21:43:35,server_18,65.25,76.7,677.16,791.88,35.82
21:43:35,server_17,3.06,99.04,59.64,66.47,28.2
21:43:35,server_16,97.51,94.06,975.05,496.91,56.28
21:43:35,server_15,94.54,86.24,965.44,1345.01,140.0
21:43:35,server_14,89.32,1.17,905.17,1326.48,20.37
21:43:35,server_13,30.63,31.57,236.03,180.41,81.31
21:43:35,server_11,28.75,42.5,59.9,70.79,4981.46
21:43:35,server_3,97.92,90.32,923.44,821.18,11.06
21:43:35,server_9,40.32,43.04,423.25,268.97,41.02
21:43:35,server_10,56.0,69.67,564.85,663.79,89.85
21:43:35,server_2,12.19,94.29,207.57,182.77,0.0
21:43:35,server_4,49.7,67.21,4708.38,5085.95,1415.92
21:43:35,server_1,63.71,46.69,11875.89,10674.29,40.24
21:43:35,server_6,69.55,68.15,825.15,1177.86,126.77
21:43:35,server_7,21.71,47.67,102.83,59.2,3930.47
21:43:35,server_8,42.99,66.8,478.07,613.06,44.33
21:43:35,server_5,99.15,20.14,952.51,768.84,22.8
21:43:40,server_12,24.42,89.07,261.68,370.81,0.0
21:43:40,server_19,59.19,55.84,579.7,567.88,96.84
21:43:40,server_18,70.66,49.58,10529.05,8570.15,78.93
21:43:40,server_17,57.81,51.23,4029.42,4653.87,1136.02
21:43:40,server_16,55.27,53.03,572.61,713.12,142.56
21:43:40,server_15,38.14,62.15,359.41,491.89,0.0
21:43:40,server_14,69.41,60.85,3500.84,2804.73,1648.28
21:43:40,server_20,39.71,55.16,394.62,501.99,65.76
21:43:40,server_11,27.35,37.84,372.33,275.91,0.0
21:43:40,server_13,42.44,29.3,21.75,23.29,9124.24
21:43:40,server_9,35.09,43.53,29.72,21.99,3156.24
21:43:40,server_1,86.85,18.47,845.52,1257.92,24.81
21:43:40,server_2,21.09,42.84,164.48,110.86,8207.75
21:43:40,server_3,64.84,77.78,672.12,455.52,109.04
21:43:40,server_4,99.18,97.66,943.42,871.22,94.67
21:43:40,server_10,37.04,48.68,148.5,108.63,3128.22
21:43:40,server_6,50.58,62.39,3371.06,3813.51,1322.71
21:43:40,server_7,64.84,76.21,579.48,523.93,51.32
21:43:40,server_8,68.5,51.47,12620.85,11667.47,185.31
21:43:40,server_5,65.46,45.8,11968.29,12711.5,128.56
21:43:45,server_19,27.67,93.59,326.7,233.51,62.84
21:43:45,server_18,38.74,42.98,339.26,275.19,0.0
21:43:45,server_17,65.88,80.26,645.6,916.74,131.91
21:43:45,server_16,51.42,54.27,544.26,520.43,4.19
21:43:45,server_15,52.53,48.47,553.54,445.1,75.63
21:43:45,server_14,26.08,21.72,371.96,247.78,1.4
21:43:45,server_13,98.91,84.82,956.54,561.17,115.38
21:43:45,server_12,93.71,85.08,898.71,1056.99,99.53
21:43:45,server_11,99.34,83.02,1077.35,1251.8,123.36
21:43:45,server_20,5.52,90.03,77.32,61.85,58.72
21:43:45,server_9,62.32,73.66,701.78,1000.37,45.29
21:43:45,server_1,59.24,46.14,594.95,454.88,12.61
21:43:45,server_2,50.75,56.06,2350.28,2715.68,1333.02
21:43:45,server_3,92.41,87.17,938.14,971.79,95.74
21:43:45,server_4,30.0,87.55,312.16,201.81,99.99
21:43:45,server_10,86.94,16.34,839.43,535.49,89.52
21:43:45,server_6,29.74,21.81,280.81,414.39,13.71
21:43:45,server_7,42.89,41.25,448.85,601.48,0.0
21:43:45,server_8,60.65,63.46,635.56,393.7,40.27
21:43:45,server_5,43.64,43.73,428.58,292.65,58.82
21:43:50,server_11,63.68,85.76,631.2,337.75,110.33
21:43:50,server_19,54.54,58.45,573.85,338.97,72.94
21:43:50,server_18,87.11,82.67,899.3,953.58,192.84
21:43:50,server_17,85.14,80.44,826.82,726.48,0.0
21:43:50,server_16,62.98,80.58,610.92,484.31,24.43
21:43:50,server_15,64.05,45.79,2562.85,2732.61,1562.59
21:43:50,server_14,38.49,33.84,446.62,477.83,43.27
21:43:50,server_13,38.52,49.79,99.89,61.57,4150.06
21:43:50,server_12,68.7,58.32,18622.55,17033.08,179.79
21:43:50,server_20,52.09,30.46,11028.07,12376.09,193.67
21:43:50,server_10,58.75,47.93,2519.79,2157.51,939.02
21:43:50,server_8,64.2,76.64,624.02,514.24,188.28
21:43:50,server_9,62.99,62.96,602.81,678.84,55.63
21:43:50,server_1,33.51,32.92,40.55,40.3,4935.59
21:43:50,server_2,87.89,26.84,965.49,1445.38,96.74
21:43:50,server_3,84.87,2.32,799.7,510.61,22.55
21:43:50,server_5,31.36,53.97,256.08,224.48,0.0
21:43:50,server_6,59.2,65.16,4569.4,4825.25,1253.05
21:43:50,server_7,58.47,56.2,567.72,690.51,62.75
21:43:50,server_4,40.36,51.78,3796.28,4365.45,1763.39
21:43:55,server_20,92.66,24.61,960.15,659.01,101.21
21:43:55,server_11,67.54,33.23,8432.31,7419.89,114.52
21:43:55,server_18,42.71,60.27,388.63,228.3,84.66
21:43:55,server_17,59.44,59.82,606.03,741.2,102.4
21:43:55,server_16,29.11,23.78,25.87,19.21,4743.64
21:43:55,server_15,49.1,51.66,442.12,425.49,41.41
21:43:55,server_14,7.59,90.13,142.18,101.06,43.12
21:43:55,server_13,65.79,60.57,4852.33,5244.17,1793.05
21:43:55,server_12,89.52,89.11,878.5,1237.45,142.81
21:43:55,server_19,0.66,87.49,0.0,0.0,76.68
21:43:55,server_10,50.03,44.23,10270.92,12166.49,2.28
21:43:55,server_8,67.91,64.76,3449.71,3889.5,1137.64
21:43:55,server_1,66.12,52.11,18041.83,20966.24,45.27
21:43:55,server_2,40.86,40.68,560.68,746.0,44.96
21:43:55,server_3,2.43,98.01,0.0,0.0,29.15
21:43:55,server_9,41.8,43.8,337.26,422.03,71.22
21:43:55,server_5,62.88,63.08,4778.49,4471.19,892.33
21:43:55,server_6,96.65,12.88,1024.83,1423.55,61.49
21:43:55,server_7,65.32,57.38,3476.33,3919.62,1363.26
21:43:55,server_4,57.15,47.03,1010.57,1171.75,1566.59
21:44:00,server_19,86.14,95.99,873.48,1147.5,80.86
21:44:00,server_18,53.7,50.65,511.55,615.09,52.27
21:44:00,server_17,29.63,33.92,259.78,230.11,29.61
21:44:00,server_16,15.42,99.48,200.38,150.67,59.86
21:44:00,server_15,65.1,93.2,714.63,520.98,23.92
21:44:00,server_14,46.36,56.04,4252.13,4250.9,1594.33
21:44:00,server_13,48.8,49.08,22.66,20.63,9317.48
21:44:00,server_12,99.71,8.61,1066.66,1430.81,24.87
21:44:00,server_11,37.32,31.96,14.46,9.75,6393.07
21:44:00,server_20,36.14,42.7,121.48,96.05,7083.15
21:44:00,server_9,42.98,43.23,571.31,498.2,50.17
21:44:00,server_1,39.7,44.53,58.15,57.53,3131.36
21:44:00,server_2,40.79,55.29,375.84,541.6,69.75
21:44:00,server_3,33.22,41.81,231.46,286.23,0.0
21:44:00,server_4,31.79,43.12,109.98,74.18,8716.82
21:44:00,server_10,45.29,61.75,2314.83,2166.02,771.16
21:44:00,server_6,21.12,97.74,160.47,148.71,66.65
21:44:00,server_7,75.28,35.65,15455.14,17146.72,60.99
21:44:00,server_8,24.33,98.74,219.77,114.45,77.93
21:44:00,server_5,61.18,60.35,653.08,534.55,65.87
21:44:05,server_11,85.62,7.91,766.98,985.6,67.62
21:44:05,server_19,38.12,60.53,375.61,351.01,29.05
21:44:05,server_18,40.47,35.86,413.14,430.83,61.85
21:44:05,server_17,27.46,23.64,322.8,327.84,60.02
21:44:05,server_16,99.69,95.47,919.97,549.89,111.34
21:44:05,server_15,59.27,54.71,533.6,460.16,22.11
21:44:05,server_14,47.22,54.75,3410.1,3507.41,1291.54
21:44:05,server_13,54.04,75.81,526.01,341.78,99.62
21:44:05,server_12,9.7,88.82,93.02,49.51,43.82
21:44:05,server_20,85.99,98.94,885.14,505.5,74.57
21:44:05,server_10,87.77,6.25,818.34,810.66,26.46
21:44:05,server_8,51.13,59.07,9933.39,11055.59,109.97
21:44:05,server_9,37.25,34.54,327.43,480.8,97.72
21:44:05,server_1,25.72,34.96,230.19,229.38,111.54
21:44:05,server_2,25.94,23.05,198.17,229.43,9478.1
21:44:05,server_3,36.45,31.65,316.28,384.54,14.57
21:44:05,server_5,51.53,65.45,1885.6,1701.22,749.63
21:44:05,server_6,88.01,95.52,895.4,610.0,121.11
21:44:05,server_7,44.0,56.25,512.02,389.6,76.5
21:44:05,server_4,91.64,19.95,926.38,1073.85,0.0
21:44:10,server_20,22.59,12.3,282.37,385.16,40.43
21:44:10,server_19,69.62,49.75,9565.02,11223.48,17.09
21:44:10,server_18,64.37,54.6,609.79,400.51,0.0
21:44:10,server_17,53.03,61.15,516.27,497.23,68.29
21:44:10,server_16,64.41,57.17,9353.66,10337.41,104.01
21:44:10,server_15,66.06,53.1,663.09,584.68,10.21
21:44:10,server_14,29.22,32.43,375.2,559.34,0.0
21:44:10,server_13,34.96,31.37,280.7,147.55,0.0
21:44:10,server_12,23.25,28.01,213.13,307.06,0.0
21:44:10,server_11,65.99,57.21,13830.55,11591.67,120.19
21:44:10,server_9,48.18,54.64,438.48,388.64,41.22
21:44:10,server_1,92.83,18.78,946.73,825.31,107.9
21:44:10,server_2,51.6,43.8,1512.84,1453.61,1308.71
21:44:10,server_3,97.01,95.58,996.86,553.03,143.31
21:44:10,server_4,46.36,64.15,403.66,220.31,37.02
21:44:10,server_10,94.05,91.17,930.72,1100.0,161.8
21:44:10,server_6,28.68,38.67,285.19,227.0,23.02
21:44:10,server_7,66.93,65.21,685.41,469.67,69.84
21:44:10,server_8,43.3,47.38,428.43,276.0,26.29
21:44:10,server_5,28.8,95.15,294.39,226.47,47.41
21:44:15,server_12,45.72,47.97,174.41,192.34,4408.64
21:44:15,server_19,76.36,40.36,9298.76,7515.7,80.67
21:44:15,server_18,40.51,39.38,378.01,382.43,43.31
21:44:15,server_17,49.38,48.01,1327.44,1122.8,1718.94
21:44:15,server_16,87.79,21.0,890.75,772.91,44.27
21:44:15,server_15,24.11,15.76,276.82,206.07,144.11
21:44:15,server_14,35.45,47.32,339.96,393.6,9.86
21:44:15,server_13,62.11,49.09,704.7,999.77,139.08
21:44:15,server_11,93.93,25.47,907.59,1188.34,49.16
21:44:15,server_20,88.68,84.34,898.64,987.73,58.99
21:44:15,server_9,68.07,49.16,3188.77,3572.4,636.22
21:44:15,server_1,63.38,49.16,4224.7,4700.5,1502.19
21:44:15,server_2,41.7,36.11,412.92,488.81,47.45
21:44:15,server_3,36.82,38.81,105.07,111.84,4233.84
21:44:15,server_4,33.98,43.47,304.81,248.61,129.65
21:44:15,server_10,52.61,57.25,638.99,838.81,40.71
21:44:15,server_6,20.01,30.88,211.37,219.76,85.99
21:44:15,server_7,61.67,69.49,596.41,345.25,51.66
21:44:15,server_8,46.11,50.54,417.16,417.95,128.55
21:44:15,server_5,69.1,39.43,14467.92,14087.82,7.62
21:44:20,server_11,65.19,48.9,11852.66,13304.46,177.26
21:44:20,server_19,86.36,29.73,872.72,536.96,37.3
21:44:20,server_18,64.88,71.18,622.7,476.75,31.39
21:44:20,server_17,30.38,45.24,280.26,394.97,0.0
21:44:20,server_16,66.52,53.08,3068.61,3085.28,758.92
21:44:20,server_15,60.4,60.49,665.18,957.2,106.6
21:44:20,server_14,31.87,29.19,280.83,398.6,48.85
21:44:20,server_13,26.95,9.48,332.89,376.14,67.83
21:44:20,server_12,48.3,46.52,4293.15,5115.53,1490.13
21:44:20,server_20,85.45,28.97,833.42,420.31,172.12
21:44:20,server_10,94.46,85.15,962.72,1430.56,118.27
21:44:20,server_8,29.3,27.14,378.81,432.38,28.72
21:44:20,server_7,23.11,10.16,224.19,235.35,39.21
21:44:20,server_6,97.39,90.91,858.65,703.45,106.71
21:44:20,server_5,72.98,38.6,18977.54,21635.81,143.58
21:44:20,server_4,56.43,78.8,542.91,577.79,30.82
21:44:20,server_3,99.32,84.19,938.4,712.01,2.17
21:44:20,server_2,63.57,48.5,1317.2,1353.87,1981.72
21:44:20,server_1,65.48,75.74,610.7,899.62,106.93
21:44:20,server_9,34.92,47.98,11.15,11.84,9276.32
21:44:25,server_12,37.56,32.82,345.49,224.93,54.93
21:44:25,server_13,83.96,19.17,824.91,842.03,65.48
21:44:25,server_14,60.81,59.38,2068.86,2465.71,1412.19
21:44:25,server_15,93.29,83.2,1016.1,652.51,3.78
21:44:25,server_19,65.7,86.95,626.43,639.15,4.48
21:44:25,server_17,73.98,55.56,10204.39,8231.32,106.18
21:44:25,server_18,10.07,82.1,40.55,37.02,138.31
21:44:25,server_20,46.79,42.32,551.07,729.86,65.9
21:44:25,server_16,42.04,46.05,82.52,83.68,9167.01
21:44:25,server_11,20.64,25.51,200.75,116.93,0.0
21:44:25,server_10,27.27,99.91,217.15,211.96,106.17
21:44:25,server_8,54.21,45.41,2966.17,2776.44,591.58
21:44:25,server_1,30.51,40.68,162.83,146.22,5874.45
21:44:25,server_2,73.75,50.0,5704.21,6621.13,61.2
21:44:25,server_3,24.08,22.23,272.1,309.65,23.65
21:44:25,server_9,44.97,61.81,3251.25,2756.36,1508.65
21:44:25,server_5,27.17,12.67,330.18,370.15,93.61
21:44:25,server_6,59.28,31.16,10793.74,12887.74,172.18
21:44:25,server_7,31.01,33.2,283.3,275.91,51.55
21:44:25,server_4,43.95,62.43,1666.89,1356.97,647.02
21:44:30,server_20,68.36,44.83,2660.57,3118.85,1490.91
21:44:30,server_19,82.59,13.53,886.95,722.16,103.45
21:44:30,server_18,59.12,61.2,685.44,972.42,182.13
21:44:30,server_17,69.0,84.41,736.51,518.37,36.38
21:44:30,server_16,95.64,83.88,946.29,1014.96,62.92
21:44:30,server_15,31.07,47.31,140.83,83.63,7016.68
21:44:30,server_14,46.68,60.51,420.81,306.49,0.0
21:44:30,server_12,41.96,41.44,419.72,335.03,21.65
21:44:30,server_11,36.28,25.61,183.32,263.26,9395.18
21:44:30,server_13,36.41,64.48,359.3,236.33,0.0
21:44:30,server_9,87.26,28.43,846.1,870.07,58.0
21:44:30,server_10,62.47,64.62,690.27,748.53,55.56
21:44:30,server_2,68.73,50.78,3088.83,3675.22,1561.64
21:44:30,server_3,43.37,44.73,382.58,406.68,47.55
21:44:30,server_4,22.95,26.35,45.6,66.67,3451.28
21:44:30,server_1,49.88,42.47,579.89,686.53,77.74
21:44:30,server_6,3.93,93.93,21.09,14.23,143.09
21:44:30,server_7,31.58,49.48,283.34,313.99,37.77
21:44:30,server_8,29.63,85.3,288.82,366.79,10.56
21:44:30,server_5,58.19,64.31,545.38,573.44,138.99
21:44:35,server_12,61.71,67.67,604.55,592.83,87.4
21:44:35,server_20,91.58,94.56,938.89,769.71,82.69
21:44:35,server_19,88.74,20.81,888.6,708.98,84.03
21:44:35,server_18,64.13,64.67,696.36,819.41,120.85
21:44:35,server_17,23.78,90.37,205.15,261.23,3.08
21:44:35,server_16,77.37,35.18,8786.44,7391.78,60.23
21:44:35,server_15,76.23,32.49,6000.69,5468.42,138.89
21:44:35,server_14,38.86,40.84,335.5,400.66,79.95
21:44:35,server_13,88.58,9.28,841.12,782.02,0.0
21:44:35,server_11,88.67,11.36,888.04,1152.36,70.79
21:44:35,server_3,26.8,36.15,338.49,378.1,80.49
21:44:35,server_9,36.83,39.1,374.03,190.79,14.09
21:44:35,server_10,30.75,41.16,115.07,127.43,3333.1
21:44:35,server_2,64.62,50.96,2896.58,2916.95,563.79
21:44:35,server_4,0.95,81.96,0.0,0.0,78.31
21:44:35,server_1,94.67,16.92,931.72,1032.42,1.49
21:44:35,server_6,57.25,33.48,6573.01,5662.58,27.62
21:44:35,server_7,43.77,26.07,96.95,76.47,4874.59
21:44:35,server_8,94.71,14.76,846.87,879.47,94.12
21:44:35,server_5,52.9,57.36,1599.09,1881.05,1309.89
21:44:40,server_12,35.94,48.66,157.94,227.58,9325.99
21:44:40,server_20,48.71,70.47,438.52,289.12,112.37
21:44:40,server_19,40.02,39.73,146.23,197.39,8322.73
21:44:40,server_18,45.07,46.79,3004.95,3483.89,1976.68
21:44:40,server_17,12.48,95.56,38.18,44.42,0.0
21:44:40,server_16,58.93,45.45,13440.47,11426.22,199.62
21:44:40,server_15,50.26,57.14,17980.41,21492.55,134.15
21:44:40,server_14,49.73,35.83,25.81,19.59,8166.97
21:44:40,server_11,97.41,11.81,962.86,1271.23,57.36
21:44:40,server_13,86.44,3.72,838.36,609.82,116.33
21:44:40,server_9,25.5,39.81,236.77,164.38,46.78
21:44:40,server_2,80.08,25.38,823.32,1027.65,0.0
21:44:40,server_3,40.54,43.33,392.1,276.43,0.0
21:44:40,server_4,53.84,46.97,500.15,667.65,0.0
21:44:40,server_5,90.84,89.54,952.33,564.33,132.66
21:44:40,server_1,64.75,53.27,16227.06,16947.09,161.19
21:44:40,server_7,56.35,70.96,516.62,596.94,65.24
21:44:40,server_10,1.25,99.06,78.04,113.54,57.26
21:44:40,server_8,68.08,68.31,1468.8,1266.97,1307.2
21:44:40,server_6,49.88,44.08,540.52,706.05,166.4
21:44:45,server_12,23.5,31.44,256.26,140.67,34.94
21:44:45,server_19,39.35,47.46,408.43,320.71,31.73
21:44:45,server_18,42.32,69.03,1378.27,1549.7,1712.81
21:44:45,server_17,55.08,47.33,3567.36,4131.5,1972.28
21:44:45,server_16,96.9,24.4,967.81,752.36,71.86
21:44:45,server_15,49.27,56.01,471.32,575.81,24.18
21:44:45,server_14,59.33,30.07,19426.13,18809.39,150.83
21:44:45,server_13,57.06,41.41,2333.7,2367.42,1202.99
21:44:45,server_11,95.03,2.1,984.35,573.43,136.83
21:44:45,server_20,59.4,36.62,11529.99,11203.03,23.75
21:44:45,server_9,15.5,83.27,105.92,105.0,112.0
21:44:45,server_1,75.92,32.12,15392.61,12846.91,125.75
21:44:45,server_2,74.4,42.25,14703.29,14923.46,31.77
21:44:45,server_3,33.24,45.07,448.98,375.42,127.98
21:44:45,server_4,42.82,51.4,450.45,481.3,14.88
21:44:45,server_10,19.08,97.01,90.62,49.18,34.32
21:44:45,server_6,63.26,82.46,755.13,907.11,75.95
21:44:45,server_7,36.86,20.9,113.34,64.55,7841.64
21:44:45,server_8,40.68,26.75,154.7,142.7,9435.13
21:44:45,server_5,54.33,52.95,18827.8,18258.27,39.81
21:44:50,server_11,38.66,39.52,387.46,419.81,0.0
21:44:50,server_19,51.78,53.81,8421.61,9578.98,180.99
21:44:50,server_18,30.95,28.84,71.86,107.71,4508.96
21:44:50,server_17,21.22,21.35,145.67,91.44,5935.15
21:44:50,server_16,37.18,58.88,332.55,188.41,32.69
21:44:50,server_15,49.14,59.22,4626.49,5233.19,1655.7
21:44:50,server_14,46.44,35.7,526.06,768.44,70.26
21:44:50,server_13,38.26,21.56,46.37,41.28,7263.62
21:44:50,server_12,29.66,37.52,268.6,259.98,97.51
21:44:50,server_20,37.26,35.38,194.37,244.63,4004.27
21:44:50,server_10,80.47,24.37,858.5,697.24,103.03
21:44:50,server_8,20.27,80.81,180.0,176.84,18.03
21:44:50,server_7,33.57,20.15,157.7,190.15,5306.09
21:44:50,server_6,67.62,67.87,1925.55,1982.9,1207.34
21:44:50,server_5,69.72,77.53,665.43,716.74,101.28
21:44:50,server_4,47.27,61.64,1175.34,1231.71,1735.54
21:44:50,server_3,50.52,42.13,2721.7,2798.63,881.19
21:44:50,server_2,55.25,56.95,579.03,710.18,0.0
21:44:50,server_1,37.42,36.95,272.22,143.79,8.24
21:44:50,server_9,47.12,46.88,428.16,628.83,73.23
21:44:55,server_14,62.6,50.66,574.81,330.43,0.0
21:44:55,server_15,60.64,63.68,616.29,625.62,66.11
21:44:55,server_16,56.99,61.95,489.07,592.51,85.47
21:44:55,server_12,62.63,36.44,19257.84,21872.01,86.32
21:44:55,server_18,13.47,87.55,195.34,118.67,34.15
21:44:55,server_19,47.94,75.4,540.97,719.83,103.62
21:44:55,server_20,50.81,55.81,639.5,546.97,46.88
21:44:55,server_17,49.97,50.32,629.01,577.07,16.06
21:44:55,server_11,34.7,31.21,25.21,23.1,3278.81
21:44:55,server_13,25.3,94.19,277.89,291.39,45.21
21:44:55,server_9,43.67,60.33,1535.48,1592.83,1539.35
21:44:55,server_1,77.96,50.71,13611.31,12688.59,35.11
21:44:55,server_2,55.26,38.33,527.24,619.61,87.09
21:44:55,server_3,59.32,37.24,7631.29,8348.69,73.98
21:44:55,server_4,44.57,38.59,75.29,57.39,4193.55
21:44:55,server_10,68.38,47.75,15022.21,16019.23,163.41
21:44:55,server_6,61.78,61.73,589.42,484.42,119.6
21:44:55,server_7,48.94,55.53,446.08,364.02,60.43
21:44:55,server_5,54.9,40.86,4802.8,4605.99,881.97
21:44:55,server_8,50.9,53.16,448.32,451.9,49.0
21:45:00,server_19,44.41,34.43,429.51,348.94,125.78
21:45:00,server_18,63.53,48.95,10048.19,8966.17,59.3
21:45:00,server_17,57.73,68.59,649.76,925.89,121.81
21:45:00,server_16,0.03,86.59,0.0,0.0,107.27
21:45:00,server_15,40.43,41.58,1812.35,1522.13,1858.3
21:45:00,server_14,22.06,27.78,127.28,83.09,70.29
21:45:00,server_13,43.71,44.02,4779.21,4576.77,696.77
21:45:00,server_12,16.74,96.83,177.05,142.57,0.0
21:45:00,server_11,11.17,99.09,252.15,347.07,61.5
21:45:00,server_20,20.26,37.98,60.15,66.38,8903.89
21:45:00,server_9,49.85,51.86,604.35,391.38,38.11
21:45:00,server_1,68.21,63.95,1061.58,1196.89,1037.42
21:45:00,server_2,26.73,33.95,45.38,56.33,8791.03
21:45:00,server_3,28.95,25.32,171.81,116.24,4186.05
21:45:00,server_4,36.46,26.83,12.01,8.39,6377.5
21:45:00,server_10,61.77,74.46,593.3,771.14,72.69
21:45:00,server_6,35.22,41.98,330.32,231.78,0.0
21:45:00,server_7,97.43,92.33,940.63,1237.36,97.1
21:45:00,server_8,42.04,40.39,3445.0,3212.29,759.94
21:45:00,server_5,54.1,66.22,522.17,437.09,69.45
21:45:05,server_11,21.69,34.8,218.28,185.88,0.0
21:45:05,server_19,42.56,23.37,148.27,159.45,6792.67
21:45:05,server_18,63.18,76.78,600.92,414.88,21.49
21:45:05,server_17,4.35,86.2,73.34,40.62,118.99
21:45:05,server_16,46.63,34.32,98.03,65.82,6859.34
21:45:05,server_15,8.56,89.66,18.1,21.38,0.0
21:45:05,server_14,22.98,30.83,267.66,363.28,71.39
21:45:05,server_13,22.63,22.78,195.68,220.18,6415.33
21:45:05,server_12,90.13,18.6,867.5,847.08,52.14
21:45:05,server_20,70.86,57.6,6842.29,6034.78,123.18
21:45:05,server_10,5.81,91.67,9.25,9.77,29.47
21:45:05,server_8,69.68,61.56,4681.72,5197.07,641.83
21:45:05,server_9,64.85,42.59,4240.87,4617.08,1581.32
21:45:05,server_1,90.81,87.92,947.41,841.66,44.16
21:45:05,server_2,20.73,18.11,154.62,155.15,0.0
21:45:05,server_3,26.05,98.47,193.78,140.09,61.79
21:45:05,server_5,67.67,45.18,18113.68,20548.73,157.22
21:45:05,server_6,59.83,71.83,559.05,695.44,95.02
21:45:05,server_7,17.13,84.47,91.26,126.24,16.76
21:45:05,server_4,55.49,42.13,19484.02,18988.85,11.13
21:45:10,server_20,60.08,50.92,514.31,523.66,165.84
21:45:10,server_11,49.11,45.25,82.24,73.95,6600.68
21:45:10,server_18,37.25,40.82,43.26,39.62,9196.96
21:45:10,server_17,46.34,38.89,455.1,657.14,84.85
21:45:10,server_16,91.34,80.4,905.26,1294.38,151.91
21:45:10,server_15,63.85,51.14,13718.34,15772.77,59.79
21:45:10,server_14,91.48,84.75,920.69,1231.32,144.45
21:45:10,server_13,29.6,34.76,257.48,366.06,12.84
21:45:10,server_12,68.51,70.2,690.5,505.61,29.29
21:45:10,server_19,22.6,48.8,44.31,34.98,5967.32
21:45:10,server_10,54.42,40.61,388.85,372.61,97.46
21:45:10,server_8,94.77,5.51,907.49,964.25,26.03
21:45:10,server_1,69.27,46.78,1578.18,1760.93,1890.95
21:45:10,server_2,54.35,69.58,582.98,341.83,27.45
21:45:10,server_3,51.84,71.12,556.21,356.78,105.35
21:45:10,server_9,27.57,27.24,257.24,155.93,42.5
21:45:10,server_5,51.62,68.95,3463.1,3731.01,936.1
21:45:10,server_6,43.14,68.38,2752.83,2877.0,922.33
21:45:10,server_7,94.16,95.59,975.37,1172.74,85.97
21:45:10,server_4,34.64,42.96,318.08,387.63,55.45
21:45:15,server_13,39.23,48.01,425.48,441.6,28.01
21:45:15,server_20,76.88,53.35,17140.47,18142.5,144.07
21:45:15,server_19,66.87,77.63,586.9,416.26,77.14
21:45:15,server_18,33.63,69.51,346.37,196.48,82.14
21:45:15,server_17,67.53,61.96,4711.11,3809.6,708.45
21:45:15,server_16,28.51,44.42,241.9,254.87,52.64
21:45:15,server_15,17.13,84.43,115.88,93.62,89.42
